concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2025429520,"DOPPLER ECHOCARDIOGRAPHY, F/U",Observation,US_EMR_Drug,Concept Class,,"DOPPLER ECHOCARDIOGRAPHY, F/U",2019-02-27,2099-12-31,
2028404802,FOLLOW-UP HOSPITAL I MNN.,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL I MNN.,2019-02-27,2099-12-31,
2023710030,WCH HOSPITAL DELIVERY CHRG,Observation,US_EMR_Drug,Concept Class,,WCH HOSPITAL DELIVERY CHRG,2019-02-27,2099-12-31,
2023298992,"HOSPITALIST, ICU 30-74 MIN",Observation,US_EMR_Drug,Concept Class,,"HOSPITALIST, ICU 30-74 MIN",2019-02-27,2099-12-31,
2028562720,PERC DRUG-EL COR STENT SING LC,Observation,US_EMR_Drug,Concept Class,,PERC DRUG-EL COR STENT SING LC,2019-02-27,2099-12-31,
2027904253,DRUG ELUDING STENT,Observation,US_EMR_Drug,Concept Class,,DRUG ELUDING STENT,2019-02-27,2099-12-31,
2025634586,CALL DENTIST HOSPITAL,Observation,US_EMR_Drug,Concept Class,,CALL DENTIST HOSPITAL,2019-02-27,2099-12-31,
2028107730,DRUG ELUTING STENT;W/DEL,Observation,US_EMR_Drug,Concept Class,,DRUG ELUTING STENT;W/DEL,2019-02-27,2099-12-31,
2025429106,PTCA W/DRUG ELUTING STENT ADD RC,Observation,US_EMR_Drug,Concept Class,,PTCA W/DRUG ELUTING STENT ADD RC,2019-02-27,2099-12-31,
2023846615,ECHOCARDIOGRAM - MASTER,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM - MASTER,2019-02-27,2099-12-31,
2026161680,HOSPITAL DISCHARGE >,Observation,US_EMR_Drug,Concept Class,,HOSPITAL DISCHARGE >,2019-02-27,2099-12-31,
2025765870,INTRACARDIAC ECHO ICE,Observation,US_EMR_Drug,Concept Class,,INTRACARDIAC ECHO ICE,2019-02-27,2099-12-31,
2024167597,INS DRUG ELUTING STENT SGL VESSEL,Observation,US_EMR_Drug,Concept Class,,INS DRUG ELUTING STENT SGL VESSEL,2019-02-27,2099-12-31,
2026275571,HCS CVS CATH INTRACARDIAC ECHO,Observation,US_EMR_Drug,Concept Class,,HCS CVS CATH INTRACARDIAC ECHO,2019-02-27,2099-12-31,
2025708097,PLCMT DRUG ELUDING STENT SNGL,Observation,US_EMR_Drug,Concept Class,,PLCMT DRUG ELUDING STENT SNGL,2019-02-27,2099-12-31,
2025765986,FOLLOW-UP HOSPITAL I - WC,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL I - WC,2019-02-27,2099-12-31,
2025435316,INTENSIVE CARE SJT 79756,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE SJT 79756,2019-02-27,2099-12-31,
2026435771,WH/JE HOSPITAL HEPB,Observation,US_EMR_Drug,Concept Class,,WH/JE HOSPITAL HEPB,2019-02-27,2099-12-31,
2028683338,DRUG ELUTING STENT,Observation,US_EMR_Drug,Concept Class,,DRUG ELUTING STENT,2019-02-27,2099-12-31,
2024818745,INTENSIVE CARE 9W,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE 9W,2019-02-27,2099-12-31,
2028541863,INITIAL HOSPITAL CARE 50 MIN,Observation,US_EMR_Drug,Concept Class,,INITIAL HOSPITAL CARE 50 MIN,2019-02-27,2099-12-31,
2027019500,DAY PARTIAL HOSPITALIZAT,Observation,US_EMR_Drug,Concept Class,,DAY PARTIAL HOSPITALIZAT,2019-02-27,2099-12-31,
2041348047,INTENSIVE CARE/CVU,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE/CVU,2021-02-20,2099-12-31,
2028189989,TW6 HOSPITAL CONVENIENCE,Observation,US_EMR_Drug,Concept Class,,TW6 HOSPITAL CONVENIENCE,2019-02-27,2099-12-31,
2026947007,INTRACARDIAC ECHOCARDIOGRAPH,Observation,US_EMR_Drug,Concept Class,,INTRACARDIAC ECHOCARDIOGRAPH,2019-02-27,2099-12-31,
2025008701,ECHOCARDIOGRAPHY DOP,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAPHY DOP,2019-02-27,2099-12-31,
2042077142,INTERMEDIATE INTENSIVE CARE-EC,Observation,US_EMR_Drug,Concept Class,,INTERMEDIATE INTENSIVE CARE-EC,2021-08-25,2099-12-31,
2025143140,CORONARY INTENSIVE CARE UNIT,Observation,US_EMR_Drug,Concept Class,,CORONARY INTENSIVE CARE UNIT,2019-02-27,2099-12-31,
2026817271,RM INTERMEDIATE INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,RM INTERMEDIATE INTENSIVE CARE,2019-02-27,2099-12-31,
2026598207,FOLLOW-UP HOSPITAL II MD,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL II MD,2019-02-27,2099-12-31,
2025687275,22601 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,22601 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2023773922,UOS EHOSPITAL PER DAY,Observation,US_EMR_Drug,Concept Class,,UOS EHOSPITAL PER DAY,2019-02-27,2099-12-31,
2028719502,"CATHETER,INTRACARDIAC ECHOCARDIOGRAPHYCC",Observation,US_EMR_Drug,Concept Class,,"CATHETER,INTRACARDIAC ECHOCARDIOGRAPHYCC",2019-02-27,2099-12-31,
2025342404,WW 12 HOSPITAL CONV PRIV,Observation,US_EMR_Drug,Concept Class,,WW 12 HOSPITAL CONV PRIV,2019-02-27,2099-12-31,
2028285494,ECHOCARDIOGRAM PEDIATRIC,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM PEDIATRIC,2019-02-27,2099-12-31,
2024669170,PERC DRUG-EL COR STENT SINGLC,Observation,US_EMR_Drug,Concept Class,,PERC DRUG-EL COR STENT SINGLC,2019-02-27,2099-12-31,
2026879796,DRUG ELUTING STENT ADD O,Observation,US_EMR_Drug,Concept Class,,DRUG ELUTING STENT ADD O,2019-02-27,2099-12-31,
2039237522,7EST RM CHG - INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,7EST RM CHG - INTENSIVE CARE,2020-04-08,2099-12-31,
2026862185,TEE ECHOCARDIOGRAM,Observation,US_EMR_Drug,Concept Class,,TEE ECHOCARDIOGRAM,2019-02-27,2099-12-31,
2027132089,99232 HOSPITALIST V2,Observation,US_EMR_Drug,Concept Class,,99232 HOSPITALIST V2,2019-02-27,2099-12-31,
2027555054,INTENSIVE CARE UNIT PCU RATE,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE UNIT PCU RATE,2019-02-27,2099-12-31,
2024948814,"ALS EM,NURS.HM-HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"ALS EM,NURS.HM-HOSPITAL",2019-02-27,2099-12-31,
2026034903,HOSPITAL ADMIT LEVEL 3,Observation,US_EMR_Drug,Concept Class,,HOSPITAL ADMIT LEVEL 3,2019-02-27,2099-12-31,
2023712765,CVICU INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,CVICU INTENSIVE CARE,2019-02-27,2099-12-31,
2024886171,INTENSIVE CARE 	5,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE 	5,2019-02-27,2099-12-31,
2025343537,EYE FOUNDATION HOSPITAL SURG,Observation,US_EMR_Drug,Concept Class,,EYE FOUNDATION HOSPITAL SURG,2019-02-27,2099-12-31,
2025419321,"TTE W OR W/O FOL W/CONT, F/U",Observation,US_EMR_Drug,Concept Class,,"TTE W OR W/O FOL W/CONT, F/U",2019-02-27,2099-12-31,
2040953969,CEC MYOCARDIAL STRAIN IMAGING CEC MYOCARDIAL STRAIN IMAGING,Observation,US_EMR_Drug,Concept Class,,CEC MYOCARDIAL STRAIN IMAGING CEC MYOCARDIAL STRAIN IMAGING,2020-12-30,2099-12-31,
2026904282,INTENSIVE CARE 830066646,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE 830066646,2019-02-27,2099-12-31,
2026048535,MEDICAL INTENSIVE CARE POD A,Observation,US_EMR_Drug,Concept Class,,MEDICAL INTENSIVE CARE POD A,2019-02-27,2099-12-31,
2023645895,INTRACARDIAC ECHO INCLUDES S&I,Observation,US_EMR_Drug,Concept Class,,INTRACARDIAC ECHO INCLUDES S&I,2019-02-27,2099-12-31,
2042076170,INTENSIVE CARE OTHER (NEUROSCIENCE)-NSIC,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE OTHER (NEUROSCIENCE)-NSIC,2021-08-25,2099-12-31,
2040457633,HB MYOCRD STRAIN IMG SPECKLE TRCK ASSMT MYOCRD MECH,Observation,US_EMR_Drug,Concept Class,,HB MYOCRD STRAIN IMG SPECKLE TRCK ASSMT MYOCRD MECH,2020-10-30,2099-12-31,
2025463490,ECHOCARDIOGRAM EX STRES,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM EX STRES,2019-02-27,2099-12-31,
2040595787,JOR RM CHG - INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,JOR RM CHG - INTENSIVE CARE,2020-10-30,2099-12-31,
2027171710,OT INPATIENT VISIT,Observation,US_EMR_Drug,Concept Class,,OT INPATIENT VISIT,2019-02-27,2099-12-31,
2025796536,"DRUG ELUTING STENT, SYNERGY",Observation,US_EMR_Drug,Concept Class,,"DRUG ELUTING STENT, SYNERGY",2019-02-27,2099-12-31,
2027375558,HC PERC D-E COR REVASC CHRO SIN,Observation,US_EMR_Drug,Concept Class,,HC PERC D-E COR REVASC CHRO SIN,2019-02-27,2099-12-31,
2023523726,NICU INTENSIVE CARE 174,Observation,US_EMR_Drug,Concept Class,,NICU INTENSIVE CARE 174,2019-02-27,2099-12-31,
2025587786,ROOM EMERGENCY INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,ROOM EMERGENCY INTENSIVE CARE,2019-02-27,2099-12-31,
2039150995,MYOCARDIAL STRAIN IMAGING ADD,Observation,US_EMR_Drug,Concept Class,,MYOCARDIAL STRAIN IMAGING ADD,2020-04-08,2099-12-31,
2041353455,NSICU CARD INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,NSICU CARD INTENSIVE CARE,2021-02-20,2099-12-31,
2024219104,4ICU INTENSIVE CARE - LEVEL 2,Observation,US_EMR_Drug,Concept Class,,4ICU INTENSIVE CARE - LEVEL 2,2019-02-27,2099-12-31,
2025778150,"HEMODIALYSIS, ROUTINE HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"HEMODIALYSIS, ROUTINE HOSPITAL",2019-02-27,2099-12-31,
2040580924,HC RB HOSPITAL OBS PER H,Observation,US_EMR_Drug,Concept Class,,HC RB HOSPITAL OBS PER H,2020-10-30,2099-12-31,
2025809076,RB INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,RB INTENSIVE CARE,2019-02-27,2099-12-31,
2040508816,SARS-COV-2 HOSPITAL OUTPATIENT SPECIMEN COLLECTION,Observation,US_EMR_Drug,Concept Class,,SARS-COV-2 HOSPITAL OUTPATIENT SPECIMEN COLLECTION,2020-10-30,2099-12-31,
2028366723,INTENSIVE CARE LEVEL III,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE LEVEL III,2019-02-27,2099-12-31,
2042125164,INTENSIVE CARE SURGICAL-ORTT,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE SURGICAL-ORTT,2021-08-25,2099-12-31,
2027821574,HOSPITAL 1 BANDAGE BANDA,Observation,US_EMR_Drug,Concept Class,,HOSPITAL 1 BANDAGE BANDA,2019-02-27,2099-12-31,
2024768688,22801 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,22801 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2027992100,WCH HOSPITAL DELIVERY CHRG L&D,Observation,US_EMR_Drug,Concept Class,,WCH HOSPITAL DELIVERY CHRG L&D,2019-02-27,2099-12-31,
2026247448,RAMUS DRUG ELUTING STENT,Observation,US_EMR_Drug,Concept Class,,RAMUS DRUG ELUTING STENT,2019-02-27,2099-12-31,
2042141821,CATHETER IC ECHOCARDIOGRAPHY,Observation,US_EMR_Drug,Concept Class,,CATHETER IC ECHOCARDIOGRAPHY,2021-08-25,2099-12-31,
2023781577,PERC DRUG-EL COR STENT SING LD,Observation,US_EMR_Drug,Concept Class,,PERC DRUG-EL COR STENT SING LD,2019-02-27,2099-12-31,
2027078536,EXERCISE ECHOCARDIOGRAM-PANEL,Observation,US_EMR_Drug,Concept Class,,EXERCISE ECHOCARDIOGRAM-PANEL,2019-02-27,2099-12-31,
2028698517,ICE INTRACARDIAC ECHO,Observation,US_EMR_Drug,Concept Class,,ICE INTRACARDIAC ECHO,2019-02-27,2099-12-31,
2025493093,PD ECHOCARDIOGRAM PANEL,Observation,US_EMR_Drug,Concept Class,,PD ECHOCARDIOGRAM PANEL,2019-02-27,2099-12-31,
2024448417,ECHOCARDIOGRAM COMM,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM COMM,2019-02-27,2099-12-31,
2027802213,CARDIAC INTENSIVE CARE UNIT,Observation,US_EMR_Drug,Concept Class,,CARDIAC INTENSIVE CARE UNIT,2019-02-27,2099-12-31,
2025752497,PACU INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,PACU INTENSIVE CARE,2019-02-27,2099-12-31,
2026149566,INTENSIVE CARE UNIT ICU4,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE UNIT ICU4,2019-02-27,2099-12-31,
2044282425,INTENSIVE CARE MEDICAL-PACU,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE MEDICAL-PACU,2023-01-29,2099-12-31,
2026362068,ECHOCARDIOGRAM WO CONTRA,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM WO CONTRA,2019-02-27,2099-12-31,
2042070083,INTENSIVE CARE INTERMED/3,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE INTERMED/3,2021-08-25,2099-12-31,
2024489596,INTRACARDIAC ECHOCARDGRP,Observation,US_EMR_Drug,Concept Class,,INTRACARDIAC ECHOCARDGRP,2019-02-27,2099-12-31,
2024320606,US ECHOCARDIOGRAM CO,Observation,US_EMR_Drug,Concept Class,,US ECHOCARDIOGRAM CO,2019-02-27,2099-12-31,
2026515343,ECHOCARDIOGRAPHY; TR,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAPHY; TR,2019-02-27,2099-12-31,
2042139474,HC RETURN TRIP NURSING HOME DRAW,Observation,US_EMR_Drug,Concept Class,,HC RETURN TRIP NURSING HOME DRAW,2021-08-25,2099-12-31,
2026281929,ECHOCARDIOGRAM INTER,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM INTER,2019-02-27,2099-12-31,
2039167728,"HB HOSPITAL OBSERVATION SERVICE, PER HOUR",Observation,US_EMR_Drug,Concept Class,,"HB HOSPITAL OBSERVATION SERVICE, PER HOUR",2020-04-08,2099-12-31,
2028602668,INTENSIVE CARE SURGICAL,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE SURGICAL,2019-02-27,2099-12-31,
2025621694,HC IV DOP VEL&/OR PRESS C/FLO RSRV MEAS ADDL VSL,Observation,US_EMR_Drug,Concept Class,,HC IV DOP VEL&/OR PRESS C/FLO RSRV MEAS ADDL VSL,2019-02-27,2099-12-31,
2038232980,T200 INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,T200 INTENSIVE CARE,2019-10-10,2099-12-31,
2025299317,FOLLOW-UP HOSPITAL I - NT,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL I - NT,2019-02-27,2099-12-31,
2026840667,R&B S03 TRAUMA INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,R&B S03 TRAUMA INTENSIVE CARE,2019-02-27,2099-12-31,
2040453482,5NTH RM CHG - INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,5NTH RM CHG - INTENSIVE CARE,2020-10-30,2099-12-31,
2025911097,INITIAL HOSPITAL III WPC.,Observation,US_EMR_Drug,Concept Class,,INITIAL HOSPITAL III WPC.,2019-02-27,2099-12-31,
2024039515,NURSERY INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,NURSERY INTENSIVE CARE,2019-02-27,2099-12-31,
2028120247,FOLLOW-UP HOSPITAL II RS,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL II RS,2019-02-27,2099-12-31,
2025074703,INITIAL HOSPITAL CAR,Observation,US_EMR_Drug,Concept Class,,INITIAL HOSPITAL CAR,2019-02-27,2099-12-31,
2025431551,NTN3 - INTENSIVE CARE 2,Observation,US_EMR_Drug,Concept Class,,NTN3 - INTENSIVE CARE 2,2019-02-27,2099-12-31,
2028196062,ET PR HOSPITAL CONV PRIV,Observation,US_EMR_Drug,Concept Class,,ET PR HOSPITAL CONV PRIV,2019-02-27,2099-12-31,
2042865074,INTENSIVE CARE MEDICAL-MNIC,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE MEDICAL-MNIC,2022-02-16,2099-12-31,
2042083322,INTENSIVE CARE OTHER (NEUROSCIENCE)-SS,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE OTHER (NEUROSCIENCE)-SS,2021-08-25,2099-12-31,
2039299579,ACC ROOM CHG - INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,ACC ROOM CHG - INTENSIVE CARE,2020-04-08,2099-12-31,
2026958372,INTENSIVE CARE ROOM & BE,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE ROOM & BE,2019-02-27,2099-12-31,
2040558751,"PR IMG, MYOCARDIAL STRAIN, SPECKLE TRACKING",Observation,US_EMR_Drug,Concept Class,,"PR IMG, MYOCARDIAL STRAIN, SPECKLE TRACKING",2020-10-30,2099-12-31,
2028146818,99231 HOSPITALIST V1,Observation,US_EMR_Drug,Concept Class,,99231 HOSPITALIST V1,2019-02-27,2099-12-31,
2024689174,99238 HOSPITAL DISCH,Observation,US_EMR_Drug,Concept Class,,99238 HOSPITAL DISCH,2019-02-27,2099-12-31,
2028755790,21501 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,21501 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2028090643,PNL N50 INTENSIVE CARE/TRAUMA,Observation,US_EMR_Drug,Concept Class,,PNL N50 INTENSIVE CARE/TRAUMA,2019-02-27,2099-12-31,
2025963043,ROOM INTENSIVE CARE NURS,Observation,US_EMR_Drug,Concept Class,,ROOM INTENSIVE CARE NURS,2019-02-27,2099-12-31,
2041355940,NEURO INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,NEURO INTENSIVE CARE,2021-03-08,2099-12-31,
2023407711,R & B 61S INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,R & B 61S INTENSIVE CARE,2019-02-27,2099-12-31,
2040470836,C ROOM INTENSIVE CARE-TRAUMA,Observation,US_EMR_Drug,Concept Class,,C ROOM INTENSIVE CARE-TRAUMA,2020-10-30,2099-12-31,
2027637321,INITIAL HOSPITAL II-AN,Observation,US_EMR_Drug,Concept Class,,INITIAL HOSPITAL II-AN,2019-02-27,2099-12-31,
2042114426,INTENSIVE CARE OTHER (NEUROSCIENCE)-MNIC,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE OTHER (NEUROSCIENCE)-MNIC,2021-08-25,2099-12-31,
2024445330,ECHOCARDIOGRAM FOLLOW,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM FOLLOW,2019-02-27,2099-12-31,
2024774825,ECHOCARDIOGRAM M-MODE/2D,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM M-MODE/2D,2019-02-27,2099-12-31,
2040548355,JDIA RM CHG - INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,JDIA RM CHG - INTENSIVE CARE,2020-10-30,2099-12-31,
2024450125,INTENSIVE CARE CCU/ICU,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE CCU/ICU,2019-02-27,2099-12-31,
2026929549,"ALS 2,SCENE-HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"ALS 2,SCENE-HOSPITAL",2019-02-27,2099-12-31,
2025101415,C ROOM INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,C ROOM INTENSIVE CARE,2019-02-27,2099-12-31,
2024469711,HOSPITAL OUTPT CLINIC VI,Observation,US_EMR_Drug,Concept Class,,HOSPITAL OUTPT CLINIC VI,2019-02-27,2099-12-31,
2024480526,PHA-PARAGARD (HOSPITAL),Observation,US_EMR_Drug,Concept Class,,PHA-PARAGARD (HOSPITAL),2019-02-27,2099-12-31,
2024847538,INITIAL HOSPITAL CARE COMPRHEN,Observation,US_EMR_Drug,Concept Class,,INITIAL HOSPITAL CARE COMPRHEN,2019-02-27,2099-12-31,
2025741943,749A PART HOSPITALIZATION-PM1/2DA,Observation,US_EMR_Drug,Concept Class,,749A PART HOSPITALIZATION-PM1/2DA,2019-02-27,2099-12-31,
2024432225,ECHOCARDIOGRAM WITH COLO,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM WITH COLO,2019-02-27,2099-12-31,
2026991651,"BLS NE,HOSPITAL-AIRPORT",Observation,US_EMR_Drug,Concept Class,,"BLS NE,HOSPITAL-AIRPORT",2019-02-27,2099-12-31,
2027517228,HH INTRACARDIAC ECHO W/I,Observation,US_EMR_Drug,Concept Class,,HH INTRACARDIAC ECHO W/I,2019-02-27,2099-12-31,
2025628141,W7602- HOSPITAL CALL,Observation,US_EMR_Drug,Concept Class,,W7602- HOSPITAL CALL,2019-02-27,2099-12-31,
2025801166,FOLLOW-UP HOSPITAL III ST,Observation,US_EMR_Drug,Concept Class,,FOLLOW-UP HOSPITAL III ST,2019-02-27,2099-12-31,
2023568216,10006 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,10006 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2028777704,"BLS EM,SCENE-HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"BLS EM,SCENE-HOSPITAL",2019-02-27,2099-12-31,
2027206060,22402 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,22402 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2023686381,99238 HOSPITAL DISCHARGE DAY,Observation,US_EMR_Drug,Concept Class,,99238 HOSPITAL DISCHARGE DAY,2019-02-27,2099-12-31,
2028690291,HC DRUG ELUTING STENT SGL VS,Observation,US_EMR_Drug,Concept Class,,HC DRUG ELUTING STENT SGL VS,2019-02-27,2099-12-31,
2023904426,PNL N44 BURN INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,PNL N44 BURN INTENSIVE CARE,2019-02-27,2099-12-31,
2023430171,ET 3B HOSPITAL CONV PRIV,Observation,US_EMR_Drug,Concept Class,,ET 3B HOSPITAL CONV PRIV,2019-02-27,2099-12-31,
2040643049,93662 - EP INTRACARDIAC ECHO (ICE),Observation,US_EMR_Drug,Concept Class,,93662 - EP INTRACARDIAC ECHO (ICE),2020-10-30,2099-12-31,
2024032510,ICN - INTENSIVE CARE NUR,Observation,US_EMR_Drug,Concept Class,,ICN - INTENSIVE CARE NUR,2019-02-27,2099-12-31,
2028613490,ECHOCARDIOGRAPHY W/STRES -TECH,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAPHY W/STRES -TECH,2019-02-27,2099-12-31,
2024764676,SS / NURSING HOME PLACEM,Observation,US_EMR_Drug,Concept Class,,SS / NURSING HOME PLACEM,2019-02-27,2099-12-31,
2023928752,99356 HOSPITALIST PL,Observation,US_EMR_Drug,Concept Class,,99356 HOSPITALIST PL,2019-02-27,2099-12-31,
2024572279,BED INTENSIVE CARE ICU,Observation,US_EMR_Drug,Concept Class,,BED INTENSIVE CARE ICU,2019-02-27,2099-12-31,
2023503968,HOSPITAL DISCHARGE DAY,Observation,US_EMR_Drug,Concept Class,,HOSPITAL DISCHARGE DAY,2019-02-27,2099-12-31,
2023573378,INTENSIVE CARE INPT ROOM,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE INPT ROOM,2019-02-27,2099-12-31,
2024583115,PLMT DRUG ELUDING STENT ADDL,Observation,US_EMR_Drug,Concept Class,,PLMT DRUG ELUDING STENT ADDL,2019-02-27,2099-12-31,
2023486178,CARDIAC ECHO COLOR F,Observation,US_EMR_Drug,Concept Class,,CARDIAC ECHO COLOR F,2019-02-27,2099-12-31,
2024013907,ECHOCARDIOGRAM NURSERY,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM NURSERY,2019-02-27,2099-12-31,
2026899035,"ALS NE,PHYS OFFC-HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"ALS NE,PHYS OFFC-HOSPITAL",2019-02-27,2099-12-31,
2024687142,PERC DRUG-EL COR STENT BRAN RC,Observation,US_EMR_Drug,Concept Class,,PERC DRUG-EL COR STENT BRAN RC,2019-02-27,2099-12-31,
2027013499,ECHOCARDIOGRAPHY FETAL S,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAPHY FETAL S,2019-02-27,2099-12-31,
2026526663,DRUG ELUTING STENT PLACEMENT,Observation,US_EMR_Drug,Concept Class,,DRUG ELUTING STENT PLACEMENT,2019-02-27,2099-12-31,
2026996148,31701 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,31701 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2025283289,ECHOCARDIOGRAM (LIMITED),Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM (LIMITED),2019-02-27,2099-12-31,
2023576020,201 INTENSIVE CARE -,Observation,US_EMR_Drug,Concept Class,,201 INTENSIVE CARE -,2019-02-27,2099-12-31,
2038245189,HOSPITAL OBSERVATION 1ST,Observation,US_EMR_Drug,Concept Class,,HOSPITAL OBSERVATION 1ST,2019-10-10,2099-12-31,
2027025074,R & B INTENSIVE CARE,Observation,US_EMR_Drug,Concept Class,,R & B INTENSIVE CARE,2019-02-27,2099-12-31,
2024297145,ECHOCARDIOGRAM REAL 2D L,Observation,US_EMR_Drug,Concept Class,,ECHOCARDIOGRAM REAL 2D L,2019-02-27,2099-12-31,
2040655321,"HC 2D TEE W OR W/O FOL W/CON,IN",Observation,US_EMR_Drug,Concept Class,,"HC 2D TEE W OR W/O FOL W/CON,IN",2020-10-30,2099-12-31,
2028012040,202 INTENSIVE CARE -,Observation,US_EMR_Drug,Concept Class,,202 INTENSIVE CARE -,2019-02-27,2099-12-31,
2024196963,INTRACORONARY STENT PLACEMENT,Observation,US_EMR_Drug,Concept Class,,INTRACORONARY STENT PLACEMENT,2019-02-27,2099-12-31,
2028248124,20402 INTENSIVE CARE/ICU,Observation,US_EMR_Drug,Concept Class,,20402 INTENSIVE CARE/ICU,2019-02-27,2099-12-31,
2026093746,EPS INTRACARDIAC ECHO,Observation,US_EMR_Drug,Concept Class,,EPS INTRACARDIAC ECHO,2019-02-27,2099-12-31,
2042142640,LR_PORT KIT (74A )665 LAKES REGION GENERAL HOSPITAL,Observation,US_EMR_Drug,Concept Class,,LR_PORT KIT (74A )665 LAKES REGION GENERAL HOSPITAL,2021-08-25,2099-12-31,
2041377225,INTENSIVE CARE-OPD HOLD,Observation,US_EMR_Drug,Concept Class,,INTENSIVE CARE-OPD HOLD,2021-04-06,2099-12-31,
2023796807,"HC TTE W OR W/O FOL W/CONT, COM",Observation,US_EMR_Drug,Concept Class,,"HC TTE W OR W/O FOL W/CONT, COM",2019-02-27,2099-12-31,
2024616657,"BLS NE,SCENE-HOSPITAL",Observation,US_EMR_Drug,Concept Class,,"BLS NE,SCENE-HOSPITAL",2019-02-27,2099-12-31,
