concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
4292071,Echocardiogram requested,Observation,SNOMED,Context-dependent,S,401000009,2003-07-31,2099-12-31,
4296653,Acute ST segment elevation myocardial infarction,Condition,SNOMED,Clinical Finding,S,401303003,2003-07-31,2099-12-31,
4270024,Acute non-ST segment elevation myocardial infarction,Condition,SNOMED,Clinical Finding,S,401314000,2003-07-31,2099-12-31,
4225363,Echocardiography for determining mitral and tricuspid valve motion,Procedure,SNOMED,Procedure,S,40357002,2002-01-31,2099-12-31,
4225556,Psychiatric intensive care unit,Observation,SNOMED,Location,S,404821007,2004-01-31,2099-12-31,
4230911,Echocardiography,Procedure,SNOMED,Procedure,S,40701008,2002-01-31,2099-12-31,
4248531,Echocardiogram shows left ventricular systolic dysfunction,Condition,SNOMED,Clinical Finding,S,407596008,2004-01-31,2099-12-31,
4253187,Echocardiogram shows left ventricular diastolic dysfunction,Condition,SNOMED,Clinical Finding,S,407597004,2004-01-31,2099-12-31,
4252226,Echocardiogram equivocal,Condition,SNOMED,Clinical Finding,S,408380008,2004-01-31,2099-12-31,
4131681,Drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,411191007,2004-07-31,2099-12-31,
4184832,Coronary angioplasty,Procedure,SNOMED,Procedure,S,41339005,2002-01-31,2099-12-31,
4189164,Echocardiogram shows normal left ventricular function,Condition,SNOMED,Clinical Finding,S,414072005,2005-01-31,2099-12-31,
4212973,Emergency percutaneous coronary intervention,Procedure,SNOMED,Procedure,S,414089002,2005-01-31,2099-12-31,
4216130,Percutaneous coronary intervention,Procedure,SNOMED,Procedure,S,415070008,2005-01-31,2099-12-31,
4305366,Surgical intensive care unit,Observation,SNOMED,Location,S,418433008,2006-01-31,2099-12-31,
4303797,Fluoroscopy guided angioplasty of coronary artery with contrast,Procedure,SNOMED,Procedure,S,418461002,2006-01-31,2099-12-31,
4171076,US scan of cardiac vessels,Procedure,SNOMED,Procedure,S,418976004,2006-01-31,2099-12-31,
4171077,Fluoroscopic angiography of coronary artery with contrast and insertion of stent,Procedure,SNOMED,Procedure,S,418982001,2006-01-31,2099-12-31,
4222104,Ultrasonographic echogenicity,Observation,SNOMED,Observable Entity,S,421222001,2006-07-31,2099-12-31,
42535579,Two dimensional echocardiography of fetus,Procedure,SNOMED,Procedure,S,422851000119101,2018-01-31,2099-12-31,
4138036,Transluminal intracardiac echocardiography,Procedure,SNOMED,Procedure,S,425789000,2007-07-31,2099-12-31,
4140136,Burns intensive care unit,Observation,SNOMED,Location,S,426439001,2007-07-31,2099-12-31,
4178148,Placement of stent in anterior descending branch of left coronary artery,Procedure,SNOMED,Procedure,S,428488008,2008-01-31,2099-12-31,
4329263,Placement of stent in circumflex branch of left coronary artery,Procedure,SNOMED,Procedure,S,429499003,2008-01-31,2099-12-31,
4181025,Percutaneous transluminal balloon angioplasty with insertion of stent into coronary artery,Procedure,SNOMED,Procedure,S,429639007,2008-01-31,2099-12-31,
4330920,Fluoroscopy guided percutaneous transluminal angioplasty of coronary artery with contrast,Procedure,SNOMED,Procedure,S,429809004,2008-07-31,2099-12-31,
4327260,Intraoperative echocardiography,Procedure,SNOMED,Procedure,S,429884006,2008-07-31,2099-12-31,
4196155,Ultrasonography of myocardium for tissue strain rate,Procedure,SNOMED,Procedure,S,431343007,2008-07-31,2099-12-31,
4330376,Doppler ultrasonography of myocardium for tissue strain rate,Procedure,SNOMED,Procedure,S,431488007,2008-07-31,2099-12-31,
4160720,Cardiac septostomy using ultrasound guidance,Procedure,SNOMED,Procedure,S,431514000,2008-07-31,2099-12-31,
4329506,Intracardiac ultrasonography,Procedure,SNOMED,Procedure,S,431748001,2008-07-31,2099-12-31,
4331964,Pediatric echocardiography,Procedure,SNOMED,Procedure,S,431852008,2008-07-31,2099-12-31,
4329659,Intravascular ultrasonography of coronary artery using fluoroscopic guidance with contrast,Procedure,SNOMED,Procedure,S,431945005,2008-07-31,2099-12-31,
4331514,Cardiac radiofrequency ablation using ultrasound guidance,Procedure,SNOMED,Procedure,S,432545004,2008-07-31,2099-12-31,
4202441,Ultrasonography of cardiac ventricle for resynchronization,Procedure,SNOMED,Procedure,S,433033007,2008-07-31,2099-12-31,
4334807,Contrast echocardiography,Procedure,SNOMED,Procedure,S,433231002,2008-07-31,2099-12-31,
4203365,Epicardial echocardiography,Procedure,SNOMED,Procedure,S,433232009,2008-07-31,2099-12-31,
4335824,Exercise stress echocardiography,Procedure,SNOMED,Procedure,S,433233004,2008-07-31,2099-12-31,
4334808,Fetal echocardiography,Procedure,SNOMED,Procedure,S,433235006,2008-07-31,2099-12-31,
4335825,Transthoracic echocardiography,Procedure,SNOMED,Procedure,S,433236007,2008-07-31,2099-12-31,
4199054,Exercise stress ultrasonography of heart with contrast,Procedure,SNOMED,Procedure,S,433862009,2008-07-31,2099-12-31,
4199235,Transthoracic three dimensional ultrasonography of heart,Procedure,SNOMED,Procedure,S,434158009,2008-07-31,2099-12-31,
4199240,Transthoracic ultrasonography of heart with contrast,Procedure,SNOMED,Procedure,S,434167009,2008-07-31,2099-12-31,
4234778,Transesophageal echocardiography with contrast,Procedure,SNOMED,Procedure,S,440467009,2009-01-31,2099-12-31,
40481392,Medical intensive care unit,Observation,SNOMED,Location,S,441994008,2009-07-31,2099-12-31,
40482735,Liveborn born in hospital,Observation,SNOMED,Context-dependent,S,442311008,2009-07-31,2099-12-31,
40483101,Twin liveborn born in hospital by cesarean section,Observation,SNOMED,Context-dependent,S,442342003,2009-07-31,2099-12-31,
40483126,Liveborn born in hospital by cesarean section,Observation,SNOMED,Context-dependent,S,442365008,2009-07-31,2099-12-31,
40483521,Single liveborn born in hospital by cesarean section,Observation,SNOMED,Context-dependent,S,442423001,2009-07-31,2099-12-31,
40479237,Two dimensional transesophageal echocardiography with spectral display,Procedure,SNOMED,Procedure,S,442921007,2010-01-31,2099-12-31,
40492792,Three dimensional transesophageal ultrasonography of heart,Procedure,SNOMED,Procedure,S,445864005,2011-01-31,2099-12-31,
40488479,Intracardiac echocardiography with contrast,Procedure,SNOMED,Procedure,S,448193008,2011-07-31,2099-12-31,
763903,Trauma intensive care unit,Observation,SNOMED,Location,S,448391000124102,2015-09-01,2099-12-31,
40491498,Intracardiac three dimensional echocardiography,Procedure,SNOMED,Procedure,S,448761005,2011-07-31,2099-12-31,
45757957,Antibody-coated coronary artery stent,Device,SNOMED,Physical Object,S,462402001,2014-07-31,2099-12-31,
45758194,Radio-frequency coronary angioplasty system,Device,SNOMED,Physical Object,S,462755008,2014-07-31,2099-12-31,
45758408,Perfusing coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,463095008,2014-07-31,2099-12-31,
45758897,Mesh sleeve coronary artery stent,Device,SNOMED,Physical Object,S,463853003,2014-07-31,2099-12-31,
45759034,Bare metal coronary artery stent,Device,SNOMED,Physical Object,S,464052002,2014-07-31,2099-12-31,
45759254,Thermal coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,464394006,2014-07-31,2099-12-31,
45760132,Atherectomy coronary angioplasty catheter,Device,SNOMED,Physical Object,S,465708007,2014-07-31,2099-12-31,
45760475,Basic coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,466209009,2014-07-31,2099-12-31,
45761128,Vibratory intravascular recanalization system catheter,Device,SNOMED,Physical Object,S,467113003,2014-07-31,2099-12-31,
45761255,Coronary angioplasty laser catheter,Device,SNOMED,Physical Object,S,467298003,2014-07-31,2099-12-31,
45772472,Coronary angioplasty radio-frequency catheter,Device,SNOMED,Physical Object,S,468003007,2014-07-31,2099-12-31,
45761737,Cutting/scoring coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,468004001,2014-07-31,2099-12-31,
45763528,Imaging coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,470718001,2014-07-31,2099-12-31,
43020942,Fetal echocardiography screening,Measurement,SNOMED,Procedure,S,472824009,2013-01-31,2099-12-31,
43022021,Transluminal intracardiac echocardiography for congenital heart disease,Procedure,SNOMED,Procedure,S,473196007,2013-01-31,2099-12-31,
43021423,Transesophageal echocardiography for congenital heart disease,Procedure,SNOMED,Procedure,S,473197003,2013-01-31,2099-12-31,
43021737,Transthoracic echocardiography for congenital heart disease,Procedure,SNOMED,Procedure,S,473381003,2013-01-31,2099-12-31,
4171199,Echocardiography for determining interventricular septal thickness,Procedure,SNOMED,Procedure,S,49276007,2002-01-31,2099-12-31,
4197265,Four dimensional ultrasound imaging of heart,Procedure,SNOMED,Procedure,S,51469006,2002-01-31,2099-12-31,
4179324,Three dimensional ultrasound imaging of heart,Procedure,SNOMED,Procedure,S,5216004,2002-01-31,2099-12-31,
4203445,Echocardiography for determining prosthetic valve motion,Procedure,SNOMED,Procedure,S,53457009,2002-01-31,2099-12-31,
43531438,Percutaneous insertion of stent into aneurysm of coronary artery using fluoroscopic guidance with contrast,Procedure,SNOMED,Procedure,S,609152003,2013-07-31,2099-12-31,
43531439,Fluoroscopy guided percutaneous insertion of drug eluting stent into coronary artery with contrast,Procedure,SNOMED,Procedure,S,609153008,2013-07-31,2099-12-31,
43531440,Percutaneous transluminal insertion of metal stent into coronary artery using fluoroscopic guidance with contrast,Procedure,SNOMED,Procedure,S,609154002,2013-07-31,2099-12-31,
4267123,"Echocardiography for determining mitral, aortic and tricuspid valve motion",Procedure,SNOMED,Procedure,S,61832002,2002-01-31,2099-12-31,
4265040,Echocardiography for determining pericardial effusion,Procedure,SNOMED,Procedure,S,61982008,2002-01-31,2099-12-31,
38004515,Hospital,Visit,Medicare Specialty,Visit,S,A0,1970-01-01,2099-12-31,
4019824,Transesophageal echocardiography,Procedure,SNOMED,Procedure,S,105376000,2002-01-31,2099-12-31,
4006788,Percutaneous transluminal coronary angioplasty,Procedure,SNOMED,Procedure,S,11101003,2002-01-31,2099-12-31,
37209048,PoC (point of care) cardiac ultrasonography,Procedure,SNOMED,Procedure,S,1111771000000109,2019-06-01,2099-12-31,
35611570,Acute ST segment elevation myocardial infarction of inferolateral wall,Condition,SNOMED,Clinical Finding,S,12238111000119106,2018-07-31,2099-12-31,
35611571,Acute ST segment elevation myocardial infarction of inferoposterior wall,Condition,SNOMED,Clinical Finding,S,12238151000119107,2018-07-31,2099-12-31,
35614198,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 10mm",Device,SNOMED,Physical Object,S,13049301000001109,2017-06-21,2099-12-31,
35614199,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 10mm",Device,SNOMED,Physical Object,S,13049401000001101,2017-06-21,2099-12-31,
35614200,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 10mm",Device,SNOMED,Physical Object,S,13049501000001102,2017-06-21,2099-12-31,
35614201,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 10mm",Device,SNOMED,Physical Object,S,13049601000001103,2017-06-21,2099-12-31,
35614202,"Coronary angioplasty balloon catheter, drug-eluting 2.0mm x 15mm",Device,SNOMED,Physical Object,S,13049701000001108,2017-06-21,2099-12-31,
35614203,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 15mm",Device,SNOMED,Physical Object,S,13049801000001104,2017-06-21,2099-12-31,
35614204,"Coronary angioplasty balloon catheter, drug-eluting 2.75mm x 15mm",Device,SNOMED,Physical Object,S,13049901000001105,2017-06-21,2099-12-31,
35614205,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 15mm",Device,SNOMED,Physical Object,S,13050001000001100,2017-06-21,2099-12-31,
35614206,"Coronary angioplasty balloon catheter, drug-eluting 3.25mm x 15mm",Device,SNOMED,Physical Object,S,13050101000001104,2017-06-21,2099-12-31,
35614207,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 15mm",Device,SNOMED,Physical Object,S,13050201000001106,2017-06-21,2099-12-31,
35614208,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 15mm",Device,SNOMED,Physical Object,S,13050301000001102,2017-06-21,2099-12-31,
35614209,"Coronary angioplasty balloon catheter, drug-eluting 2.0mm x 17mm",Device,SNOMED,Physical Object,S,13050401000001105,2017-06-21,2099-12-31,
35614210,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 17mm",Device,SNOMED,Physical Object,S,13050501000001109,2017-06-21,2099-12-31,
35614211,"Coronary angioplasty balloon catheter, drug-eluting 2.75mm x 17mm",Device,SNOMED,Physical Object,S,13050601000001108,2017-06-21,2099-12-31,
35614212,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 17mm",Device,SNOMED,Physical Object,S,13050701000001103,2017-06-21,2099-12-31,
35614213,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 17mm",Device,SNOMED,Physical Object,S,13050801000001107,2017-06-21,2099-12-31,
35614214,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 17mm",Device,SNOMED,Physical Object,S,13050901000001101,2017-06-21,2099-12-31,
35614215,"Coronary angioplasty balloon catheter, drug-eluting 2.0mm x 20mm",Device,SNOMED,Physical Object,S,13051001000001105,2017-06-21,2099-12-31,
35614216,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 20mm",Device,SNOMED,Physical Object,S,13051101000001106,2017-06-21,2099-12-31,
35614217,"Coronary angioplasty balloon catheter, drug-eluting 2.75mm x 20mm",Device,SNOMED,Physical Object,S,13051201000001104,2017-06-21,2099-12-31,
35614218,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 20mm",Device,SNOMED,Physical Object,S,13051301000001108,2017-06-21,2099-12-31,
35614219,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 20mm",Device,SNOMED,Physical Object,S,13051401000001100,2017-06-21,2099-12-31,
35614220,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 20mm",Device,SNOMED,Physical Object,S,13051501000001101,2017-06-21,2099-12-31,
35614221,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 26mm",Device,SNOMED,Physical Object,S,13051601000001102,2017-06-21,2099-12-31,
35614222,"Coronary angioplasty balloon catheter, drug-eluting 2.75mm x 26mm",Device,SNOMED,Physical Object,S,13051701000001107,2017-06-21,2099-12-31,
35614223,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 26mm",Device,SNOMED,Physical Object,S,13051801000001103,2017-06-21,2099-12-31,
35614224,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 26mm",Device,SNOMED,Physical Object,S,13051901000001109,2017-06-21,2099-12-31,
35614225,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 30mm",Device,SNOMED,Physical Object,S,13052001000001101,2017-06-21,2099-12-31,
35614226,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 30mm",Device,SNOMED,Physical Object,S,13052101000001100,2017-06-21,2099-12-31,
35614227,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 30mm",Device,SNOMED,Physical Object,S,13052201000001107,2017-06-21,2099-12-31,
35614228,SeQuent Please 5022200 drug-eluting coronary angioplasty balloon catheter 2.5mm x 10mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052301000001103,2017-06-21,2099-12-31,
35614229,SeQuent Please 5022201 drug-eluting coronary angioplasty balloon catheter 3.0mm x 10mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052401000001106,2017-06-21,2099-12-31,
35614230,SeQuent Please 5022202 drug-eluting coronary angioplasty balloon catheter 3.5mm x 10mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052501000001105,2017-06-21,2099-12-31,
35614231,SeQuent Please 5022204 drug-eluting coronary angioplasty balloon catheter 4.0mm x 10mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052601000001109,2017-06-21,2099-12-31,
35614232,SeQuent Please 5022205 drug-eluting coronary angioplasty balloon catheter 2.0mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052701000001104,2017-06-21,2099-12-31,
35614233,SeQuent Please 5022206 drug-eluting coronary angioplasty balloon catheter 2.5mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052801000001108,2017-06-21,2099-12-31,
35614234,SeQuent Please 5022207 drug-eluting coronary angioplasty balloon catheter 2.75mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13052901000001102,2017-06-21,2099-12-31,
35614235,SeQuent Please 5022208 drug-eluting coronary angioplasty balloon catheter 3.0mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053001000001106,2017-06-21,2099-12-31,
35614236,SeQuent Please 5022209 drug-eluting coronary angioplasty balloon catheter 3.25mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053101000001107,2017-06-21,2099-12-31,
35614237,SeQuent Please 5022210 drug-eluting coronary angioplasty balloon catheter 3.5mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053201000001100,2017-06-21,2099-12-31,
35614238,SeQuent Please 5022211 drug-eluting coronary angioplasty balloon catheter 4.0mm x 15mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053301000001109,2017-06-21,2099-12-31,
35614239,SeQuent Please 5022212 drug-eluting coronary angioplasty balloon catheter 2.0mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053401000001101,2017-06-21,2099-12-31,
35614240,SeQuent Please 5022213 drug-eluting coronary angioplasty balloon catheter 2.5mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053501000001102,2017-06-21,2099-12-31,
35614241,SeQuent Please 5022214 drug-eluting coronary angioplasty balloon catheter 2.75mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053601000001103,2017-06-21,2099-12-31,
35614242,SeQuent Please 5022215 drug-eluting coronary angioplasty balloon catheter 3.0mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053701000001108,2017-06-21,2099-12-31,
35614243,SeQuent Please 5022218 drug-eluting coronary angioplasty balloon catheter 3.5mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053801000001104,2017-06-21,2099-12-31,
35614244,SeQuent Please 5022219 drug-eluting coronary angioplasty balloon catheter 4.0mm x 17mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13053901000001105,2017-06-21,2099-12-31,
35607668,SeQuent Please 5022220 drug-eluting coronary angioplasty balloon catheter 2.0mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054001000001108,2017-06-21,2099-12-31,
35614245,SeQuent Please 5022221 drug-eluting coronary angioplasty balloon catheter 2.5mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054101000001109,2017-06-21,2099-12-31,
35614246,SeQuent Please 5022222 drug-eluting coronary angioplasty balloon catheter 2.75mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054201000001102,2017-06-21,2099-12-31,
35614247,SeQuent Please 5022223 drug-eluting coronary angioplasty balloon catheter 3.0mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054301000001106,2017-06-21,2099-12-31,
35614248,SeQuent Please 5022225 drug-eluting coronary angioplasty balloon catheter 3.5mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054401000001103,2017-06-21,2099-12-31,
35614249,SeQuent Please 5022227 drug-eluting coronary angioplasty balloon catheter 4.0mm x 20mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054501000001104,2017-06-21,2099-12-31,
35614250,SeQuent Please 5022230 drug-eluting coronary angioplasty balloon catheter 2.5mm x 26mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054601000001100,2017-06-21,2099-12-31,
35614251,SeQuent Please 5022231 drug-eluting coronary angioplasty balloon catheter 2.75mm x 26mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054701000001105,2017-06-21,2099-12-31,
35614252,SeQuent Please 5022232 drug-eluting coronary angioplasty balloon catheter 3.0mm x 26mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054801000001101,2017-06-21,2099-12-31,
35614253,SeQuent Please 5022234 drug-eluting coronary angioplasty balloon catheter 3.5mm x 26mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13054901000001107,2017-06-21,2099-12-31,
35614254,SeQuent Please 5022240 drug-eluting coronary angioplasty balloon catheter 2.5mm x 30mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13055001000001107,2017-06-21,2099-12-31,
35614255,SeQuent Please 5022242 drug-eluting coronary angioplasty balloon catheter 3.0mm x 30mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13055101000001108,2017-06-21,2099-12-31,
35614256,SeQuent Please 5022243 drug-eluting coronary angioplasty balloon catheter 3.5mm x 30mm (B.Braun Medical Ltd),Device,SNOMED,Physical Object,S,13055201000001101,2017-06-21,2099-12-31,
4031850,Coronary angioplasty by open chest approach,Procedure,SNOMED,Procedure,S,14201006,2002-01-31,2099-12-31,
4328103,Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty,Procedure,SNOMED,Procedure,S,75761004,2002-01-31,2099-12-31,
35607959,Percutaneous transluminal angioplasty of coronary artery using drug eluting balloon catheter,Procedure,SNOMED,Procedure,S,763725002,2018-07-31,2099-12-31,
4295146,"Hospital admission, for observation",Observation,SNOMED,Procedure,S,76464004,2002-01-31,2099-12-31,
44805202,Transthoracic echocardiography for complex congenital heart disease,Procedure,SNOMED,Procedure,S,772531000000105,2011-04-01,2099-12-31,
44805203,Transoesophageal echocardiography for complex congenital heart disease,Procedure,SNOMED,Procedure,S,772551000000103,2011-04-01,2099-12-31,
44805204,Transluminal intracardiac echocardiography for complex congenital heart disease,Procedure,SNOMED,Procedure,S,772571000000107,2011-04-01,2099-12-31,
37206167,Saline contrast echocardiogram,Procedure,SNOMED,Procedure,S,785775005,2019-07-31,2099-12-31,
4216356,"Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty, multiple vessels",Procedure,SNOMED,Procedure,S,80762004,2002-01-31,2099-12-31,
4305021,Echocardiography for detecting cardiac output,Procedure,SNOMED,Procedure,S,8151003,2002-01-31,2099-12-31,
37311810,Stress echocardiography,Procedure,SNOMED,Procedure,S,816996009,2020-01-31,2099-12-31,
37311809,Echocardiography using pharmacologic stress agent,Procedure,SNOMED,Procedure,S,816997000,2020-01-31,2099-12-31,
3654311,Velocity vector imaging echocardiography,Procedure,SNOMED,Procedure,S,830078000,2020-07-31,2099-12-31,
3654312,Speckle tracking echocardiography,Procedure,SNOMED,Procedure,S,830079008,2020-07-31,2099-12-31,
4307818,Echocardiography for determining mitral valve motion,Procedure,SNOMED,Procedure,S,83061004,2002-01-31,2099-12-31,
3661502,Acute ST segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion,Condition,SNOMED,Clinical Finding,S,840309000,2020-07-31,2099-12-31,
3661503,Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion,Condition,SNOMED,Clinical Finding,S,840312002,2020-07-31,2099-12-31,
3661504,Acute ST segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion,Condition,SNOMED,Clinical Finding,S,840316004,2020-07-31,2099-12-31,
3661520,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery,Condition,SNOMED,Clinical Finding,S,840609007,2020-07-31,2099-12-31,
3661524,Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery,Condition,SNOMED,Clinical Finding,S,840680009,2020-07-31,2099-12-31,
3661525,Everolimus 100 microgram/cm2 drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,840700004,2020-07-31,2099-12-31,
3661530,Zotarolimus 1.6 microgram/mm2 drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,846592008,2020-07-31,2099-12-31,
3661547,Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery,Condition,SNOMED,Clinical Finding,S,846668006,2020-07-31,2099-12-31,
4225903,"Percutaneous transluminal coronary angioplasty, multiple vessels",Procedure,SNOMED,Procedure,S,85053006,2002-01-31,2099-12-31,
44809812,Fluoroscopy guided percutaneous transluminal repair of mitral valve leaflet using transoesophageal echocardiography,Procedure,SNOMED,Procedure,S,865051000000105,2013-04-01,2099-12-31,
3661641,Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery,Condition,SNOMED,Clinical Finding,S,868214006,2020-07-31,2099-12-31,
3661642,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery,Condition,SNOMED,Clinical Finding,S,868217004,2020-07-31,2099-12-31,
3661643,Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery,Condition,SNOMED,Clinical Finding,S,868220007,2020-07-31,2099-12-31,
3661644,Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery,Condition,SNOMED,Clinical Finding,S,868224003,2020-07-31,2099-12-31,
3661645,Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery,Condition,SNOMED,Clinical Finding,S,868225002,2020-07-31,2099-12-31,
3661646,Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery,Condition,SNOMED,Clinical Finding,S,868226001,2020-07-31,2099-12-31,
3655773,Percutaneous coronary intervention of left coronary artery,Procedure,SNOMED,Procedure,S,868245005,2020-07-31,2099-12-31,
3655774,Percutaneous coronary intervention of anterior descending branch of left coronary artery,Procedure,SNOMED,Procedure,S,868246006,2020-07-31,2099-12-31,
3655775,Percutaneous coronary intervention of circumflex branch of left coronary artery,Procedure,SNOMED,Procedure,S,868247002,2020-07-31,2099-12-31,
3655776,Percutaneous coronary intervention of right coronary artery,Procedure,SNOMED,Procedure,S,868248007,2020-07-31,2099-12-31,
3661699,Paclitaxel 1 microgram/mm2 drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,870369006,2020-07-31,2099-12-31,
3661700,Sirolimus 140 microgram/cm2 drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,870370007,2020-07-31,2099-12-31,
604427,Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery,Condition,SNOMED,Clinical Finding,S,896691006,2021-01-31,2099-12-31,
604429,Acute ST segment elevation myocardial infarction of apex of heart,Condition,SNOMED,Clinical Finding,S,896696001,2021-01-31,2099-12-31,
604430,Acute ST segment elevation myocardial infarction of right ventricle,Condition,SNOMED,Clinical Finding,S,896697005,2021-01-31,2099-12-31,
4238755,"Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty, single vessel",Procedure,SNOMED,Procedure,S,91338001,2002-01-31,2099-12-31,
44811692,Fluoroscopy guided primary percutaneous coronary intervention,Procedure,SNOMED,Procedure,S,914231000000100,2014-04-01,2099-12-31,
45770795,Percutaneous transluminal balloon angioplasty and insertion of drug eluting stent into coronary artery,Procedure,SNOMED,Procedure,S,936451000000108,2014-10-01,2099-12-31,
4316729,Ultrasonic guidance for endomyocardial biopsy,Procedure,SNOMED,Procedure,S,951000,2002-01-31,2099-12-31,
42599784,Systolic anterior motion of mitral valve,Condition,SNOMED Veterinary,Clinical Finding,S,359231000009100,2017-03-28,2099-12-31,
42599785,Spontaneous echo contrast,Condition,SNOMED Veterinary,Clinical Finding,S,359241000009106,2017-03-28,2099-12-31,
44511133,Other specified transluminal balloon angioplasty of coronary artery,Procedure,OPCS4,Procedure,S,K49.8,1970-01-01,2099-12-31,
44511268,Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery,Procedure,OPCS4,Procedure,S,K75.1,1970-01-01,2099-12-31,
