concept_id,concept_synonym_name,language_concept_id
2110236,"Bilateral transection of fallopian tubes by abdominal approach, postpartum, during same hospitalization",4180186
2110236,"Unilateral transection of fallopian tube by vaginal approach, postpartum, during same hospitalization",4180186
2110236,"Unilateral transection of fallopian tube by abdominal approach, postpartum, during same hospitalization",4180186
2110236,LIG/TRNSXJ FLP TUBE ABDL/VAG POSTPARTUM SPX,4180186
2110236,Tying or incision of fallopian tubes during same hospitalization,4180186
2110236,"Ligation or transection of fallopian tube(s), abdominal or vaginal approach, postpartum, unilateral or bilateral, during same hospitalization (separate procedure) | [Therapeutic or Preventive Procedure]",4180186
2313873,"Real time transesophageal echocardiography with 2-dimensional (2D) image documentation), M-mode recording and placement of transesophageal probe only",4180186
2313873,Real time transesophageal echocardiography with 2-dimensional (2D) image documentation and placement of transesophageal probe only,4180186
2313873,ECHO R-T 2D W/PROBE PLACEMENT ONLY,4180186
2313873,"Echocardiography, transesophageal, real-time with image documentation (2D) (with or without M-mode recording); placement of transesophageal probe only | [Diagnostic Procedure]",4180186
2313873,Insertion of probe in esophagus for heart ultrasound,4180186
2313877,Interpretation and report only of transesophageal echocardiography (TEE) with image acquisition,4180186
2313877,ECHO TRANSESOPHAG IMAGE ACQUISJ INTERP&REPORT,4180186
2313877,Interpretation and report of congenital heart ultrasound,4180186
2313877,"Transesophageal echocardiography for congenital cardiac anomalies; image acquisition, interpretation and report only | [Diagnostic Procedure]",4180186
2313942,Intracardiac echocardiography during therapeutic intervention with imaging supervision and interpretation,4180186
2313942,Intracardiac echocardiography during diagnostic intervention with imaging supervision and interpretation,4180186
2313942,INTRACARD ECHOCARD W/THER/DX IVNTJ INCL IMG S&I,4180186
2313942,"Intracardiac echocardiography during therapeutic/diagnostic intervention, including imaging supervision and interpretation (List separately in addition to code for primary procedure) | [Diagnostic Procedure] - [Therapeutic or Preventive Procedure]",4180186
2313942,Ultrasound evaluation of heart blood vessel with review by radiologist,4180186
2514405,"Initial hospital inpatient or observation care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and moderate level of medical decision making. When using total time on the date of the encounter for code selection, 55 minutes must be met or exceeded.",4180186
2514405,"Initial hospital observation care, per day, for evaluation and management of patient requiring medically appropriate history and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,"Initial hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate examination and history and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,"Initial hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate examination and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,1ST HOSPITAL IP/OBS CARE MODERATE MDM 55 MINUTES,4180186
2514405,"Initial hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate history and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,"Initial hospital observation care, per day, for evaluation and management of patient requiring medically appropriate examination and history and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,"Initial hospital care with straightforward or low-level medical decision making, if using time, at least 55 minutes",4180186
2514405,"Initial hospital observation care, per day, for evaluation and management of patient requiring medically appropriate examination and moderate level of medical decision making. If using time, at least 55 minutes total time on encounter date must be met.",4180186
2514405,"Initial hospital inpatient or observation care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and moderate level of medical decision making. When using total time on the date... | [Health Care Activity]",4180186
2514407,"Subsequent hospital observation care, per day, for evaluation and management of patient requiring medically appropriate examination and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate examination and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient or observation care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and straightforward or low level of medical decision making. When using total time on the date of the encounter for code selection, 25 minutes must be met or exceeded.",4180186
2514407,"Subsequent hospital observation care, per day, for evaluation and management of patient requiring medically appropriate history and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate history and examination and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital observation care, per day, for evaluation and management of patient requiring medically appropriate examination and low level of medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital observation care, per day, for evaluation and management of patient requiring medically appropriate history and examination and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate examination and low level of medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital care with straightforward or low level of medical decision making, per day, if using time, at least 25 minutes",4180186
2514407,"Subsequent hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate history and straightforward medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,4180186
2514407,"Subsequent hospital observation care, per day, for evaluation and management of patient requiring medically appropriate history and examination and low level of medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient care, per day, for evaluation and management of patient requiring medically appropriate history and examination and low level of medical decision making. If using time, at least 25 minutes total time on encounter date must be met.",4180186
2514407,"Subsequent hospital inpatient or observation care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and straightforward or low level of medical decision making. When using total... | [Health Care Activity]",4180186
2514570,Subsequent intensive care for evaluation and management of recovering infant with present body weight of less than 1500 g,4180186
2514570,SUBSEQUENT INTENSIVE CARE INFANT < 1500 GRAMS,4180186
2514570,"Subsequent intensive care, per day, for the evaluation and management of the recovering very low birth weight infant (present body weight less than 1500 grams) | [Health Care Activity]",4180186
2514570,Follow-up intensive care of recovering very low birth weight infant per day,4180186
2618112,Alcohol and/or drug services,4180186
2721015,Paramedicintercep nonhospals,4180186
2721016,Paramed intrcept nonvol,4180186
2725474,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Radioactive @ No Qualifier",4180186
2725474,"Dilation of 4+ Cor Art with Radioact Intralum, Perc Approach",4180186
2725897,"Dilation of 1 Cor Art with Drug-elut Intra, Open Approach",4180186
2725897,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device, Drug-eluting @ No Qualifier",4180186
2725899,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device @ No Qualifier",4180186
2725899,"Dilation of 1 Cor Art with Intralum Dev, Open Approach",4180186
2725906,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device @ Bifurcation",4180186
2725906,"Dilate 1 Cor Art, Bifurc, w Intralum Dev, Perc",4180186
2725939,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device @ No Qualifier",4180186
2725939,"Dilation of 2 Cor Art with Intralum Dev, Perc Endo Approach",4180186
2725949,"Dilation of 3 Cor Art with Radioact Intralum, Open Approach",4180186
2725949,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Radioactive @ No Qualifier",4180186
2725955,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous @ Intraluminal Device @ No Qualifier",4180186
2725955,"Dilation of 3 Cor Art with Intralum Dev, Perc Approach",4180186
2725969,"Dilation of 4+ Cor Art with Drug-elut Intra, Open Approach",4180186
2725969,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Open @ Intraluminal Device, Drug-eluting @ No Qualifier",4180186
2785856,"Imaging @ Heart @ Ultrasonography @ Coronary Arteries, Multiple @ None @ None @ None",4180186
2786044,"Imaging @ Heart @ Ultrasonography @ Heart, Right @ Other Contrast @ None @ None",4180186
2786050,"Imaging @ Heart @ Ultrasonography @ Heart, Left @ None @ None @ Transesophageal",4180186
2786052,"Imaging @ Heart @ Ultrasonography @ Heart, Right and Left @ Other Contrast @ None @ None",4180186
2786058,Imaging @ Heart @ Ultrasonography @ Heart with Aorta @ None @ None @ Transesophageal,4180186
2786425,"Ultrasonography of Right Lower Extremity Veins, Intravasc",4180186
2786425,"Imaging @ Veins @ Ultrasonography @ Lower Extremity Veins, Right @ None @ None @ Intravascular",4180186
2787573,"Imaging @ Upper Arteries @ Ultrasonography @ Common Carotid Artery, Right @ None @ None @ Intravascular",4180186
2787573,"Ultrasonography of Right Common Carotid Artery, Intravasc",4180186
2787593,"Imaging @ Upper Arteries @ Ultrasonography @ Pulmonary Artery, Right @ None @ None @ Intravascular",4180186
2788621,"Ultrasonography of Right Lower Extremity Arteries, Intravasc",4180186
2788621,"Imaging @ Lower Arteries @ Ultrasonography @ Lower Extremity Arteries, Right @ None @ None @ Intravascular",4180186
3661502,Acute STEMI (ST elevation myocardial infarction) due to proximal LAD (left anterior descending) coronary artery occlusion,4180186
3661502,Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of anterior descending branch of left coronary artery (disorder),4180186
3661502,Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of anterior descending branch of left coronary artery,4180186
3661520,Acute ST segment elevation myocardial infarction due to left anterior descending coronary artery occlusion,4180186
3661520,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery (disorder),4180186
3661520,Acute STEMI (ST segment elevation myocardial infarction) due to LAD (left anterior descending) coronary artery occlusion,4180186
3661699,Paclitaxel 1 microgram/mm2 drug eluting stent (product),4180186
4006788,Percutaneous angioplasty of coronary artery,4180186
4006788,Percutaneous transluminal coronary balloon angioplasty,4180186
4006788,Percutaneous transluminal coronary angioplasty (procedure),4180186
4006788,PTCA - Percutaneous transluminal coronary angioplasty,4180186
4006788,Balloon angioplasty of coronary artery,4180186
4131681,Drug eluting stent (product),4180186
4131681,Drug eluding stent,4180186
4140136,Burns intensive care unit (environment),4180186
4147613,Echocardiography for determining ventricular contraction (procedure),4180186
4179324,Three dimensional echocardiography,4180186
4179324,Three dimensional ultrasound imaging of heart (procedure),4180186
4199054,Exercise stress ultrasonography of heart with contrast (procedure),4180186
4199054,Exercise stress ultrasonography (US) of heart with contrast,4180186
4199054,Exercise stress echocardiogram with contrast,4180186
4202441,Ultrasonography of cardiac ventricle for resynchronization (procedure),4180186
4202441,Ultrasonography of cardiac ventricle for resynchronisation,4180186
4202441,Resynchronisation echocardiogram,4180186
4202441,US scan of cardiac ventricle for resynchronisation,4180186
4225363,Echocardiography for determining mitral and tricuspid valve motion (procedure),4180186
4234778,Transesophageal echocardiography with contrast (procedure),4180186
4234778,Transoesophageal echocardiography with contrast,4180186
4253187,Echocardiogram shows left ventricular diastolic dysfunction (finding),4180186
4283892,Insertion of coronary artery stent,4180186
4283892,Placement of stent in coronary artery (procedure),4180186
4330376,Doppler ultrasonography (US) of myocardium for tissue strain rate,4180186
4330376,Doppler ultrasonography of myocardium for tissue strain rate (procedure),4180186
4330376,Tissue strain rate doppler echocardiogram,4180186
4330376,US doppler scan of myocardium for tissue strain rate,4180186
35224765,"Prosth/oth implnt, matrl & hosp/persnl-use dev assoc w incdt",4180186
35607668,SeQuent Please 5022220 drug-eluting coronary angioplasty balloon catheter 2.0mm x 20mm (B.Braun Medical Ltd) (physical object),4180186
35611570,Acute ST segment elevation myocardial infarction of inferolateral wall (disorder),4180186
35614204,"Coronary angioplasty balloon catheter, drug-eluting 2.75mm x 15mm (physical object)",4180186
35614206,"Coronary angioplasty balloon catheter, drug-eluting 3.25mm x 15mm (physical object)",4180186
35614207,"Coronary angioplasty balloon catheter, drug-eluting 3.5mm x 15mm (physical object)",4180186
35614208,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 15mm (physical object)",4180186
35614212,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 17mm (physical object)",4180186
35614218,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 20mm (physical object)",4180186
35614220,"Coronary angioplasty balloon catheter, drug-eluting 4.0mm x 20mm (physical object)",4180186
35614223,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 26mm (physical object)",4180186
35614229,SeQuent Please 5022201 drug-eluting coronary angioplasty balloon catheter 3.0mm x 10mm (B.Braun Medical Ltd) (physical object),4180186
35614235,SeQuent Please 5022208 drug-eluting coronary angioplasty balloon catheter 3.0mm x 15mm (B.Braun Medical Ltd) (physical object),4180186
35614251,SeQuent Please 5022231 drug-eluting coronary angioplasty balloon catheter 2.75mm x 26mm (B.Braun Medical Ltd) (physical object),4180186
35614252,SeQuent Please 5022232 drug-eluting coronary angioplasty balloon catheter 3.0mm x 26mm (B.Braun Medical Ltd) (physical object),4180186
36712982,Unstable angina co-occurrent and due to coronary arteriosclerosis (disorder),4180186
37018743,Bioabsorbable non-drug-eluting coronary artery stent (physical object),4180186
37201102,"Glasgow coma scale score 9-12, 24+hrs",4180186
38004275,"Hospitals, Chronic Disease Hospital",4180186
38004286,"Hospitals, Rehabilitation Hospital, Children",4180186
40217358,Blind interatrial shunt ide,4180186
40217358,"Blinded procedure for nyha class iii/iv heart failure; transcatheter implantation of interatrial shunt or placebo control, including right heart catheterization, trans-esophageal echocardiography (tee)/intracardiac echocardiography (ice), and all imaging with or without guidance (e.g., ultrasound, fluoroscopy), performed in an approved investigational device exemption (ide) study",4180186
42535579,Echocardiogram (2D) of fetus,4180186
42535579,Two dimensional echocardiography of fetus (procedure),4180186
42894467,"Dilate of 1 Cor Art, Bifurc, with 2 Drug-elut, Open Approach",4180186
42894467,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894472,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device, Drug-eluting, Four or More @ No Qualifier",4180186
42894472,"Dilation of 1 Cor Art with 4 Drug-elut, Open Approach",4180186
42894473,"Dilate 1 Cor Art, Bifurc, w 2 Intralum Dev, Open",4180186
42894473,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device, Two @ Bifurcation",4180186
42894474,"Dilation of 1 Cor Art with 2 Intralum Dev, Open Approach",4180186
42894474,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ Intraluminal Device, Two @ No Qualifier",4180186
42894480,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894480,"Dilation of 1 Cor Art with 2 Drug-elut, Perc Approach",4180186
42894482,"Dilation of 1 Cor Art with 3 Drug-elut, Perc Approach",4180186
42894482,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Drug-eluting, Three @ No Qualifier",4180186
42894584,"Dilate 2 Cor Art, Bifurc, w 4+ Intralum Dev, Perc Endo",4180186
42894584,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Four or More @ Bifurcation",4180186
42894586,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894586,"Dilate of 3 Cor Art, Bifurc, with 2 Drug-elut, Open Approach",4180186
42894590,"Dilate of 3 Cor Art, Bifurc, with 4 Drug-elut, Open Approach",4180186
42894590,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Drug-eluting, Four or More @ Bifurcation",4180186
42894592,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Two @ Bifurcation",4180186
42894592,"Dilate 3 Cor Art, Bifurc, w 2 Intralum Dev, Open",4180186
42894594,"Dilate 3 Cor Art, Bifurc, w 3 Intralum Dev, Open",4180186
42894594,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Three @ Bifurcation",4180186
42894597,"Dilation of 3 Cor Art with 4+ Intralum Dev, Open Approach",4180186
42894597,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Four or More @ No Qualifier",4180186
42894598,"Dilate of 3 Cor Art, Bifurc, with 2 Drug-elut, Perc Approach",4180186
42894598,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894599,"Dilation of 3 Cor Art with 2 Drug-elut, Perc Approach",4180186
42894599,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894611,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894611,"Dilation of 3 Cor Art with 2 Drug-elut, Perc Endo Approach",4180186
42894612,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Three @ Bifurcation",4180186
42894612,"Dilate 3 Cor Art, Bifurc, w 3 Drug-elut, Perc Endo",4180186
42894653,"Dilate 4+ Cor Art, Bifurc, w 4+ Intralum Dev, Perc",4180186
42894653,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Four or More @ Bifurcation",4180186
42894664,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Three @ No Qualifier",4180186
42894664,"Dilate of 4+ Cor Art with 3 Intralum Dev, Perc Endo Approach",4180186
42894678,"Dilation of 1 Cor Art with 4 Drug-elut, Perc Endo Approach",4180186
42894678,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Four or More @ No Qualifier",4180186
42894692,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Open @ Intraluminal Device, Two @ No Qualifier",4180186
42894692,"Dilation of 2 Cor Art with 2 Intralum Dev, Open Approach",4180186
42894699,"Dilate of 2 Cor Art, Bifurc, with 3 Drug-elut, Perc Approach",4180186
42894699,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Three @ Bifurcation",4180186
42894700,"Dilation of 2 Cor Art with 3 Drug-elut, Perc Approach",4180186
42894700,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Three @ No Qualifier",4180186
42894703,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous @ Intraluminal Device, Two @ Bifurcation",4180186
42894703,"Dilate 2 Cor Art, Bifurc, w 2 Intralum Dev, Perc",4180186
42894704,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous @ Intraluminal Device, Two @ No Qualifier",4180186
42894704,"Dilation of 2 Cor Art with 2 Intralum Dev, Perc Approach",4180186
43533187,Perc d-e cor revasc w ami s,4180186
43533187,"Percutaneous transluminal revascularization of acute total/subtotal occlusion during acute myocardial infarction, coronary artery or coronary artery bypass graft, any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including aspiration thrombectomy when performed, single vessel",4180186
43533339,Pt doc no events on discharg,4180186
44816484,PATIENT HAS A CORONARY ARTERY STENT,4180186
44816484,Patient has a coronary artery stent (Peri2) | [Finding],4180186
44820416,Twin NOS-before admissn,4180186
44821540,Liveborn NOS-hosp w cs,4180186
45533436,STEMI involving right coronary artery,4180186
45577794,"Coma scale, best motor response, abnormal flexion, admit",4180186
45597180,"Coma scale, best verb, incomprehensible words, 24+hrs",4180186
45605779,STEMI involving oth coronary artery of inferior wall,4180186
45606810,"Coma scale, best verbal response, oriented, admit",4180186
45757957,Antibody-coated coronary artery stent (physical object),4180186
45773079,Stress echocardiography using dobutamine (procedure),4180186
45773302,Bioabsorbable drug-eluting polymer coated coronary artery stent (physical object),4180186
46257454,Ultrasound of heart with probe in esophagus during surgery on heart or great blood vessels with report,4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter great vessel structural intervention, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter replacement of aortic valve replacement, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter closure of left atrial appendage, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter occlusion of left atrial appendage, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter repair of paravalvular regurgitation, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter closure of ventricular septal defect, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter intracardiac structural intervention, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter mitral valve repair, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Transesophageal echocardiography (TEE) for guidance of transcatheter replacement of pulmonary valve, with quantitative measurements, probe manipulation, interpretation and report",4180186
46257454,"Echocardiography, transesophageal (TEE) for guidance of a transcatheter intracardiac or great vessel(s) structural intervention(s) (eg, TAVR, transcatheter pulmonary valve replacement, mitral valve repair, paravalvular regurgitation repair, left atrial appendage occlusion/closure, ventricular septal defect closure) (peri-and intra-procedural), real-time image acquisition and documentation, guidance with quantitative measurements, probe manipulation, interpretation, and report, including diagnostic transesophageal echocardiography and, when performed, administration of ultrasound contrast, Doppler, color flow, and 3D",4180186
46257454,ECHO TEE GUID TCAT ICAR/VESSEL STRUCTURAL INTVN,4180186
46257454,"Echocardiography, transesophageal (TEE) for guidance of a transcatheter intracardiac or great vessel(s) structural intervention(s) (eg, TAVR, transcatheter pulmonary valve replacement, mitral valve repair, paravalvular regurgitation repair, left atrial... | [Diagnostic Procedure] - [Therapeutic or Preventive Procedure]",4180186
46270158,Acute ST segment elevation myocardial infarction of posterolateral wall (disorder),4180186
46270163,Acute STEMI (ST elevation myocardial infarction) due to RCA (right coronary artery) occlusion,4180186
46270163,Acute ST segment elevation MI (myocardial infarction) due to right coronary artery occlusion,4180186
46270163,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion (disorder),4180186
46270164,Acute ST segment elevation myocardial infarction of septum (disorder),4180186
704057,Hopd covid-19 spec collect,4180186
704057,Hospital outpatient clinic visit specimen collection for severe acute respiratory syndrome coronavirus 2 (sars-cov-2) (coronavirus disease [covid-19]),4180186
763903,Trauma ICU,4180186
763903,Trauma intensive care unit (environment),4180186
1389760,PRINCIPAL CARE MGMT SVC EA ADL 30 PHY/QHP CAL MO,4180186
1389760,"Principal care management services for a single high-risk disease, each additional 30 minutes provided personally by qualified health care professional, per calendar month",4180186
1389760,"Principal care management services for single complex chronic condition with significant risk of death, acute exacerbation/decompensation, or functional decline, comprehensive care plan established, implemented, revised, or monitored, each additional 30 minutes provided personally by qualified health care professional, per calendar month",4180186
1389760,"Principal care management services, for a single high-risk disease, with the following required elements: one complex chronic condition expected to last at least 3 months, and that places the patient at significant risk of hospitalization, acute exacerbation/decompensation, functional decline, or death, the condition requires development, monitoring, or revision of disease-specific care plan, the condition requires frequent adjustments in the medication regimen and/or the management of the condition is unusually complex due to comorbidities, ongoing communication and care coordination between relevant practitioners furnishing care; each additional 30 minutes provided personally by a physician or other qualified health care professional, per calendar month (List separately in addition to code for primary procedure)",4180186
1389760,"Principal care management services, for a single high-risk disease, with the following required elements: one complex chronic condition expected to last at least 3 months, and that places the patient at significant risk of hospitalization, acute exacer... | [Health Care Activity]",4180186
1552138,Shockwave destruction of calcified plaque in coronary artery accessed through skin using catheter,4180186
1552138,PERCUTANEOUS TRANSLUMINAL CORONARY LITHOTRIPSY,4180186
1552138,Percutaneous transluminal coronary lithotripsy (List separately in addition to code for primary procedure) | [Therapeutic or Preventive Procedure],4180186
2000064,PTCA,4180186
2001505,Ins nondrug elut cor st,4180186
2101823,Daily hospital management of epidural continuous drug administration,4180186
2101823,Daily hospital management of subarachnoid continuous drug administration,4180186
2101823,Daily hospital management of continuous spinal drug administration,4180186
2101823,DAILY HOSP MGMT EDRL/SARACH CONT DRUG ADMN,4180186
2101823,Daily hospital management of epidural or subarachnoid continuous drug administration | [Health Care Activity] - [Therapeutic or Preventive Procedure],4180186
2110361,RATIONALE FOR LEVEL OF CARE DOCUMENTED,4180186
2110361,"Rationale (eg, severity of illness and safety) for level of care (eg, home, hospital) documented (CAP) | [Finding]",4180186
2111099,Excision of single chalazion under general anesthesia and requiring hospitalization,4180186
2111099,Excision of single chalazion under general anesthesia,4180186
2111099,Excision of single chalazion requiring hospitalization,4180186
2111099,Excision of single chalazia under general anesthesia and requiring hospitalization,4180186
2111099,Excision of multiple chalazia requiring hospitalization,4180186
2111099,Excision of single chalazia under general anesthesia,4180186
2111099,EXC CHALAZION ANES REQ HOSPIZATION SINGLE/MULT,4180186
2111099,"Excision of chalazion; under general anesthesia and/or requiring hospitalization, single or multiple | [Therapeutic or Preventive Procedure]",4180186
2111099,Removal of chronic eyelid growth under general anesthesia and/or requiring hospitalization,4180186
2313867,Complete transthoracic echocardiography for congenital cardiac anomalies,4180186
2313867,COMPLETE TTHRC ECHO CONGENITAL CARDIAC ANOMALY,4180186
2313867,Transthoracic echocardiography for congenital cardiac anomalies; complete | [Diagnostic Procedure],4180186
2313867,Ultrasound of heart for congenital defect,4180186
2313882,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation, includes M-mode recording during rest and cardiovascular stress test using treadmill and pharmacologically induced stress, with interpretation and report",4180186
2313882,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation, includes M-mode recording during rest and cardiovascular stress test using treadmill, bicycle exercise and pharmacologically induced stress, with interpretation and report",4180186
2313882,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation during rest and cardiovascular stress test using treadmill, bicycle exercise and pharmacologically induced stress, with interpretation and report",4180186
2313882,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation during rest and cardiovascular stress test using treadmill and pharmacologically induced stress, with interpretation and report",4180186
2313882,ECHO TTHRC R-T 2D W/WO M-MODE COMPLETE REST&ST,4180186
2313882,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise and/or pharmacologically induced stress, with interpretation and report",4180186
2313882,"Ultrasound of heart during rest, exercise and/or drug-induced stress with report",4180186
