concept_id,concept_synonym_name,language_concept_id
3051031,Hx of Hospitalizations+OP visits,4180186
3051031,住院治疗史+门诊就诊史:历史记录:时间点:^患者:叙述型,4182948
3051348,Finding; Findings; Hospitalization hx; Nominal; Outcome and assessment information set; Point in time; Random; Survey; Survey.OASIS,4180186
3655775,Percutaneous coronary intervention of circumflex branch of left coronary artery (procedure),4180186
3655775,PCI (percutaneous coronary intervention) of circumflex branch of left coronary artery,4180186
3661504,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery (disorder),4180186
3661504,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery,4180186
3661504,Acute STEMI (ST elevation myocardial infarction) due to distal LAD (left anterior descending) coronary artery occlusion,4180186
4034866,"Fetal echocardiography, real time with image documentation (2D) with M-mode recording (procedure)",4180186
4034866,"Foetal echocardiography, real time with image documentation (2D) with M-mode recording",4180186
4089039,Appointment canceled by hospital (finding),4180186
4089039,Appointment cancelled by hospital,4180186
4138521,Referral to adult ITU,4180186
4138521,Referral to adult intensive care service (procedure),4180186
4142589,Referral from hospital speech and language therapist,4180186
4142589,Referral from hospital-based speech and language therapist,4180186
4142589,Referral by hospital-based speech and language therapist (procedure),4180186
4142589,Referral by hospital speech and language therapist,4180186
4162102,Transoesophageal echocardiographic monitoring,4180186
4162102,Transesophageal echocardiographic monitoring (regime/therapy),4180186
4171076,Ultrasound scan of cardiac vessels,4180186
4171076,Ultrasound scan of cardiac vessels (procedure),4180186
4171077,Fluoroscopic angiography of coronary artery with contrast and insertion of stent (procedure),4180186
4171077,Fluoroscopy and stent coronary artery with contrast,4180186
4171077,Fluoroscopic arteriography of coronary artery with contrast and insertion of stent,4180186
4174241,Eastern Cooperative Oncology Group performance status - grade 3,4180186
4174241,Eastern Cooperative Oncology Group performance status - grade 3 (finding),4180186
4174251,Eastern Cooperative Oncology Group performance status - grade 4,4180186
4174251,Eastern Cooperative Oncology Group performance status - grade 4 (finding),4180186
4178622,Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty (disorder),4180186
4181025,Percutaneous transluminal balloon angioplasty with insertion of stent into coronary artery (procedure),4180186
4212973,Emergency percutaneous coronary intervention (procedure),4180186
4225556,Psychiatric intensive care unit (environment),4180186
4230911,Echocardiogram,4180186
4230911,Echocardiography (procedure),4180186
4230911,Diagnostic ultrasound of heart,4180186
4230911,US heart scan,4180186
4230911,Echocardiographic procedure,4180186
4230911,Ultrasonography of heart,4180186
4230911,US scan of heart,4180186
4230911,Cardiac US scan,4180186
4230911,Cardiac echo,4180186
4232252,Percutaneous angiography of cerebral artery and insertion of drug eluting stent using fluoroscopic guidance with contrast (procedure),4180186
4232252,Percutaneous angiography of cerebral artery and insertion of drug eluting stent using fluoroscopic guidance with contrast,4180186
4235672,Fall in nursing home (event),4180186
4248531,Echocardiogram shows left ventricular systolic dysfunction (finding),4180186
4296653,Acute ST segment elevation myocardial infarction (disorder),4180186
4296653,STEMI - ST elevation myocardial infarction,4180186
4303797,Angioplasty of coronary artery using fluoroscopic guidance with contrast (procedure),4180186
4303797,Angioplasty of coronary artery using fluoroscopic guidance with contrast,4180186
4330920,Percutaneous transluminal angioplasty of coronary artery using fluoroscopic guidance with contrast,4180186
4330920,Percutaneous transluminal angioplasty of coronary artery using fluoroscopic guidance with contrast (procedure),4180186
4332878,Psychosis associated with intensive care (disorder),4180186
4332878,Intensive care psychosis,4180186
35207684,ST elevation (STEMI) myocardial infarction of unsp site,4180186
35614205,"Coronary angioplasty balloon catheter, drug-eluting 3.0mm x 15mm (physical object)",4180186
35614216,"Coronary angioplasty balloon catheter, drug-eluting 2.5mm x 20mm (physical object)",4180186
35614238,SeQuent Please 5022211 drug-eluting coronary angioplasty balloon catheter 4.0mm x 15mm (B.Braun Medical Ltd) (physical object),4180186
35614242,SeQuent Please 5022215 drug-eluting coronary angioplasty balloon catheter 3.0mm x 17mm (B.Braun Medical Ltd) (physical object),4180186
35614248,SeQuent Please 5022225 drug-eluting coronary angioplasty balloon catheter 3.5mm x 20mm (B.Braun Medical Ltd) (physical object),4180186
37111313,Placement of stent in coronary artery bypass graft (procedure),4180186
37201107,"Glasgow coma scale score 3-8, 24+hrs",4180186
37311809,Echocardiography using pharmacologic stress agent (procedure),4180186
37311809,Pharmacologic stress echocardiography,4180186
38004282,"Hospitals, General Acute Care Hospital, Rural",4180186
40481392,Medical intensive care unit (environment),4180186
40483521,Single liveborn born in hospital by caesarean section,4180186
40483521,Single liveborn born in hospital by cesarean section (situation),4180186
40486977,Hospital acquired pressure injury,4180186
40486977,Hospital acquired pressure injury (disorder),4180186
40486977,Hospital acquired pressure ulcer (disorder),4180186
40664882,Antithromb no presc doc reas,4180186
40756929,Transthoracic insertion of catheter for stent placement with catheter removal and closure in hybrid approach stage 1 procedure for hypoplastic left heart syndrome,4180186
40756929,TRANSTHORACIC CATHETER INSERTION FOR STENT PLMT,4180186
40756929,Insertion of stent in defect between upper heart chambers,4180186
40756929,Transthoracic insertion of catheter for stent placement with catheter removal and closure,4180186
40756929,"Transthoracic insertion of catheter for stent placement with catheter removal and closure (eg, hybrid approach stage 1) | [Therapeutic or Preventive Procedure]",4180186
42535052,Twins live born in hospital without caesarean section,4180186
42535052,Twins live born in hospital without cesarean section,4180186
42535052,Twin live born in hospital by vaginal delivery (finding),4180186
42628042,MYOCARDIAL PERFUSION ECHO ISCHM/VIABILITY ASSMT,4180186
42628042,Ultrasound of heart with injection of X-ray contrast material performed during rest or stress for assessment of heart muscle,4180186
42628042,"Myocardial contrast perfusion echocardiography, at rest or with stress, for assessment of myocardial ischemia or viability (List separately in addition to code for primary procedure) | [Diagnostic Procedure]",4180186
42894479,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894479,"Dilate of 1 Cor Art, Bifurc, with 2 Drug-elut, Perc Approach",4180186
42894589,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Drug-eluting, Three @ No Qualifier",4180186
42894589,"Dilation of 3 Cor Art with 3 Drug-elut, Open Approach",4180186
42894596,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Open @ Intraluminal Device, Four or More @ Bifurcation",4180186
42894596,"Dilate 3 Cor Art, Bifurc, w 4+ Intralum Dev, Open",4180186
42894614,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Four or More @ Bifurcation",4180186
42894614,"Dilate 3 Cor Art, Bifurc, w 4 Drug-elut, Perc Endo",4180186
42894625,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Open @ Intraluminal Device, Drug-eluting, Three @ No Qualifier",4180186
42894625,"Dilation of 4+ Cor Art with 3 Drug-elut, Open Approach",4180186
42894626,"Dilate 4+ Cor Art, Bifurc, w 4 Drug-elut, Open",4180186
42894626,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Open @ Intraluminal Device, Drug-eluting, Four or More @ Bifurcation",4180186
42894643,"Dilate 4+ Cor Art, Bifurc, w 2 Drug-elut, Perc",4180186
42894643,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894644,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894644,"Dilation of 4+ Cor Art with 2 Drug-elut, Perc Approach",4180186
42894645,"Dilate 4+ Cor Art, Bifurc, w 3 Drug-elut, Perc",4180186
42894645,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Three @ Bifurcation",4180186
42894647,"Dilate 4+ Cor Art, Bifurc, w 4 Drug-elut, Perc",4180186
42894647,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Four or More @ Bifurcation",4180186
42894648,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting, Four or More @ No Qualifier",4180186
42894648,"Dilation of 4+ Cor Art with 4 Drug-elut, Perc Approach",4180186
42894655,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894655,"Dilate 4+ Cor Art, Bifurc, w 2 Drug-elut, Perc Endo",4180186
42894656,"Dilation of 4+ Cor Art with 2 Drug-elut, Perc Endo Approach",4180186
42894656,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894657,"Dilate 4+ Cor Art, Bifurc, w 3 Drug-elut, Perc Endo",4180186
42894657,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Three @ Bifurcation",4180186
42894668,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Two @ No Qualifier",4180186
42894668,"Dilation of 1 Cor Art with 2 Intralum Dev, Perc Approach",4180186
42894670,"Dilation of 1 Cor Art with 3 Intralum Dev, Perc Approach",4180186
42894670,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Three @ No Qualifier",4180186
42894672,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Four or More @ No Qualifier",4180186
42894672,"Dilation of 1 Cor Art with 4+ Intralum Dev, Perc Approach",4180186
42894680,"Dilate of 1 Cor Art with 2 Intralum Dev, Perc Endo Approach",4180186
42894680,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Two @ No Qualifier",4180186
42894681,"Dilate 1 Cor Art, Bifurc, w 3 Intralum Dev, Perc Endo",4180186
42894681,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Three @ Bifurcation",4180186
42894693,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Open @ Intraluminal Device, Three @ Bifurcation",4180186
42894693,"Dilate 2 Cor Art, Bifurc, w 3 Intralum Dev, Open",4180186
42894709,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Two @ Bifurcation",4180186
42894709,"Dilate 2 Cor Art, Bifurc, w 2 Drug-elut, Perc Endo",4180186
42894710,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Two @ No Qualifier",4180186
42894710,"Dilation of 2 Cor Art with 2 Drug-elut, Perc Endo Approach",4180186
42894711,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Three @ Bifurcation",4180186
42894711,"Dilate 2 Cor Art, Bifurc, w 3 Drug-elut, Perc Endo",4180186
42894712,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Three @ No Qualifier",4180186
42894712,"Dilation of 2 Cor Art with 3 Drug-elut, Perc Endo Approach",4180186
42894714,"Dilation of 2 Cor Art with 4 Drug-elut, Perc Endo Approach",4180186
42894714,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting, Four or More @ No Qualifier",4180186
42894717,"Dilate 2 Cor Art, Bifurc, w 3 Intralum Dev, Perc Endo",4180186
42894717,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Three @ Bifurcation",4180186
42898160,Long Term Care Visit,4180186
43020942,Foetal echocardiography screening,4180186
43020942,Fetal echocardiography screening (procedure),4180186
43022021,Transluminal intracardiac echocardiography for congenital heart disease (procedure),4180186
43528003,"Percutaneous transluminal revascularization of chronic total occlusion of a single coronary artery bypass graft with atherectomy, angioplasty, and insertion of stent",4180186
43528003,"Percutaneous transluminal revascularization of chronic total occlusion of a single coronary artery with atherectomy, angioplasty, and insertion of stent",4180186
43528003,"Percutaneous transluminal revascularization of chronic total occlusion of a single coronary artery branch with atherectomy, angioplasty, and insertion of stent",4180186
43528003,"Insertion of stent, removal of plaque and/or balloon dilation of coronary vessel, accessed through the skin, single vessel",4180186
43528003,PRQ TRLUML CORONRY CHRONIC OCCLUS REVASC ONE VSL,4180186
43528003,"Percutaneous transluminal revascularization of chronic total occlusion, coronary artery, coronary artery branch, or coronary artery bypass graft, any combination of intracoronary stent, atherectomy and angioplasty; single vessel | [Therapeutic or Preventive Procedure]",4180186
43531439,Percutaneous insertion of drug eluting stent into coronary artery using fluoroscopic guidance with contrast (procedure),4180186
43531439,Percutaneous insertion of drug eluting stent into coronary artery using fluoroscopic guidance with contrast,4180186
43533354,Perc d-e cor revasc chro sin,4180186
44786406,Vte given upon admission,4180186
44786467,Doc of death post-aaa repair,4180186
44786515,Unplnd hosp readm in 30d,4180186
44805202,Transthoracic echocardiography for complex congenital heart disease (procedure),4180186
44822689,Oth mult lb-in hosp w cs,4180186
44822691,Oth multiple sb-nonhosp,4180186
44823819,Twin NOS-nonhosp,4180186
44827347,Twin-mate lb-in hos w cs,4180186
44828529,Twin-mate lb-hosp w/o cs,4180186
44828532,Mult lb/sb-in hosp w cs,4180186
44837806,Singl livebrn-before adm,4180186
44837810,Liveborn NOS-nonhosp,4180186
45534448,"Coma scale, best verbal response, oriented, 24+hrs",4180186
45568130,"Coma scale, best motor response, flexion withdrawal, 24+hrs",4180186
45572080,STEMI involving left circumflex coronary artery,4180186
45759034,Bare metal coronary artery stent (physical object),4180186
45760475,Basic coronary angioplasty balloon catheter (physical object),4180186
45766241,Subsequent non-ST segment elevation myocardial infarction (disorder),4180186
45766241,Subsequent NSTEMI (non-ST segment elevation myocardial infarction),4180186
710016,Myocardial strain imaging using speckle tracking-derived assessment of myocardial mechanics,4180186
710016,MYOCRD STRAIN IMG SPECKLE TRCK ASSMT MYOCRD MECH,4180186
710016,Heart muscle strain imaging,4180186
710016,Myocardial strain imaging using speckle tracking-derived assessment of myocardial mechanics (List separately in addition to codes for echocardiography imaging) | [Diagnostic Procedure],4180186
724953,"Non-excepted service provided at an off-campus, outpatient, provider-based department of a hospital | [Health Care Activity]",4180186
1314486,Pt not died w/in 30d of proc,4180186
1569130,Subsequent STEMI & NSTEMI mocard infrc,4180186
2006918,Dx ultrasound-heart,4180186
2211776,Imaging supervision and interpretation of ultrasonic guidance for endomyocardial biopsy,4180186
2211776,Ultrasonic guidance for biopsy of heart wall,4180186
2211776,US ENDOMYOCARDIAL BIOPSY RS&I,4180186
2211776,"Ultrasonic guidance for endomyocardial biopsy, imaging supervision and interpretation | [Diagnostic Procedure]",4180186
2313870,Complete real time transthoracic echocardiography with 2-dimensional (2D) image documentation and M-mode recording,4180186
2313870,Complete real time transthoracic echocardiography with 2-dimensional (2D) image documentation,4180186
2313870,ECHO TRANSTHORAC R-T 2D W/WO M-MODE REC COMP,4180186
2313870,Chest ultrasound examination of heart,4180186
2313870,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography | [Diagnostic Procedure]",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation during rest and cardiovascular stress test using treadmill, bicycle exercise and pharmacologically induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation, includes M-mode recording during rest and cardiovascular stress test using treadmill, pharmacologically induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation during rest and cardiovascular stress test using treadmill, pharmacologically induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation, includes M-mode recording during rest and cardiovascular stress test using treadmill, bicycle exercise induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation during rest and cardiovascular stress test using treadmill, bicycle exercise induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Real time transthoracic echocardiography with 2-dimensional (2D) image documentation, includes M-mode recording during rest and cardiovascular stress test using treadmill, bicycle exercise and pharmacologically induced stress, with interpretation and report, including performance of continuous electrocardiographic monitoring, with physician supervision",4180186
2313883,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise and/or pharmacologically induced stress, with interpretation and report; including performance of continuous electrocardiographic monitoring, with supervision by a physician or other qualified health care professional",4180186
2313883,ECHO TTHRC R-T 2D W/WO M-MODE REST&STRS CONT ECG,4180186
2313883,"Ultrasound examination and continuous monitoring of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",4180186
2313883,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise and/or pharmacologically induced stress, with interpretati... | [Diagnostic Procedure] - [Health Care Activity] - [Therapeutic or Preventive Procedure]",4180186
2314000,"Ventilation assistance and management, hospital inpatient or observation, initial day",4180186
2314000,"Ventilation assist and management, initiation of pressure ventilators, hospital observation, initial day",4180186
2314000,"Ventilation assist and management, initiation of volume preset ventilators, hospital observation, initial day",4180186
2314000,"Ventilation assist and management, initiation of pressure ventilators, hospital inpatient, initial day",4180186
2314000,"Ventilation assist and management, initiation of volume preset ventilators, hospital inpatient, initial day",4180186
2314000,VENTILATION ASSIST & MGMT INPATIENT 1ST DAY,4180186
2314000,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; hospital inpatient/observation, initial day | [Therapeutic or Preventive Procedure]",4180186
2314001,"Ventilation assist and management, initiation of pressure ventilator, hospital inpatient, each subsequent day",4180186
2314001,"Ventilation assist and management, initiation of pressure ventilator, hospital observation, each subsequent day",4180186
2314001,"Ventilation assistance and management, hospital inpatient or observation, each subsequent day",4180186
2314001,"Ventilation assist and management, initiation of volume preset ventilator, hospital observation, each subsequent day",4180186
2314001,"Ventilation assist and management, initiation of volume preset ventilator, hospital inpatient, each subsequent day",4180186
2314001,VENTILATION ASSIST & MGMT INPATIENT EA SBSQ DA,4180186
2314001,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; hospital inpatient/observation, each subsequent day | [Therapeutic or Preventive Procedure]",4180186
2514410,"Observation care with admission and discharge on same date, for evaluation and management of patient with problem of low severity, including detailed history and physical examination, and medical decision-making of low complexity, typical time 40 minutes",4180186
2514410,"Hospital inpatient care with admission and discharge on same date, for evaluation and management of patient with problem of low severity, including detailed history and physical examination, and straightforward medical decision-making, typical time 40 minutes",4180186
2514410,"Observation care with admission and discharge on same date, for evaluation and management of patient with problem of low severity, including detailed history and physical examination, and straightforward medical decision-making, typical time 40 minutes",4180186
2514410,"Hospital inpatient care with admission and discharge on same date, for evaluation and management of patient with problem of low severity, including detailed history and physical examination, and medical decision-making of low complexity, typical time 40 minutes",4180186
2514410,"Observation or inpatient hospital care, for the evaluation and management of a patient including admission and discharge on the same date, which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually the presenting problem(s) requiring admission are of low severity. Typically, 40 minutes are spent at the bedside and on the patient's hospital floor or unit.",4180186
2514410,"Hospital observation or inpatient care low severity, 40 minutes per day",4180186
2514410,OBSERVATION/INPATIENT HOSPITAL CARE 40 MINUTES,4180186
2514410,"Observation or inpatient hospital care, for the evaluation and management of a patient including admission and discharge on the same date, which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examinati... | [Health Care Activity]",4180186
2514555,"Initial hospital care for evaluation and management of normal newborn, each 24 hours",4180186
2514555,"Initial birthing center care for evaluation and management of normal newborn, each 24 hours",4180186
2514555,Initial hospital or birthing center newborn infant evaluation and management per day,4180186
2514555,1ST HOSP/BIRTHING CENTER CARE PER DAY NML NB,4180186
2514555,"Initial hospital or birthing center care, per day, for evaluation and management of normal newborn infant | [Health Care Activity]",4180186
2616264,"Tte w or w/o fol w/cont, f/u",4180186
2616270,"Tte w or w/o fol w/con,stres",4180186
2616270,"Transthoracic echocardiography with contrast, or without contrast followed by with contrast, real-time with image documentation (2d), includes m-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise and/or pharmacologically induced stress, with interpretation and report",4180186
2725475,"Dilation of 4+ Cor Art, Bifurc, Perc Approach",4180186
2725475,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous @ No Device @ Bifurcation",4180186
2725478,"Dilate 4+ Cor Art w Drug-elut Intra, Perc Endo",4180186
2725478,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting @ No Qualifier",4180186
2725479,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Intraluminal Device @ Bifurcation",4180186
2725479,"Dilate 4+ Cor Art, Bifurc, w Intralum Dev, Perc Endo",4180186
2725903,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Open @ No Device @ No Qualifier",4180186
2725905,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Drug-eluting @ No Qualifier",4180186
2725905,"Dilation of 1 Cor Art with Drug-elut Intra, Perc Approach",4180186
2725912,"Dilate 1 Cor Art, Bifurc, w Drug-elut Intra, Perc Endo",4180186
2725912,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Drug-eluting @ Bifurcation",4180186
2725916,"Dilate 1 Cor Art, Bifurc, w Radioact Intralum, Perc Endo",4180186
2725916,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Radioactive @ Bifurcation",4180186
2725917,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Intraluminal Device, Radioactive @ No Qualifier",4180186
2725917,"Dilate 1 Cor Art w Radioact Intralum, Perc Endo",4180186
2725918,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ No Device @ Bifurcation",4180186
2725918,"Dilation of 1 Cor Art, Bifurc, Perc Endo Approach",4180186
2725935,"Dilation of Coronary Artery, Two Arteries, Perc Approach",4180186
2725935,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Two Arteries @ Percutaneous @ No Device @ No Qualifier",4180186
2725952,"Dilate 3 Cor Art, Bifurc, w Drug-elut Intra, Perc",4180186
2725952,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Three Arteries @ Percutaneous @ Intraluminal Device, Drug-eluting @ Bifurcation",4180186
2725968,"Dilate 4+ Cor Art, Bifurc, w Drug-elut Intra, Open",4180186
2725968,"Medical and Surgical @ Heart and Great Vessels @ Dilation @ Coronary Artery, Four or More Arteries @ Open @ Intraluminal Device, Drug-eluting @ Bifurcation",4180186
2785855,"Ultrasonography of Multiple Coronary Arteries, Transesoph",4180186
2785855,"Imaging @ Heart @ Ultrasonography @ Coronary Arteries, Multiple @ None @ None @ Transesophageal",4180186
2786048,"Imaging @ Heart @ Ultrasonography @ Heart, Left @ Other Contrast @ None @ None",4180186
2786053,"Imaging @ Heart @ Ultrasonography @ Heart, Right and Left @ None @ None @ Intravascular",4180186
2786063,Imaging @ Heart @ Ultrasonography @ Pericardium @ None @ None @ None,4180186
2786064,Imaging @ Heart @ Ultrasonography @ Pediatric Heart @ Other Contrast @ None @ None,4180186
2786065,Imaging @ Heart @ Ultrasonography @ Pediatric Heart @ None @ None @ Intravascular,4180186
2786416,"Imaging @ Veins @ Ultrasonography @ Subclavian Vein, Left @ None @ None @ Intravascular",4180186
2786629,"Imaging @ Veins @ Ultrasonography @ Renal Veins, Bilateral @ None @ None @ Intravascular",4180186
2786632,"Ultrasonography of Right Upper Extremity Veins, Intravasc",4180186
2786632,"Imaging @ Veins @ Ultrasonography @ Upper Extremity Veins, Right @ None @ None @ Intravascular",4180186
2786635,"Imaging @ Veins @ Ultrasonography @ Upper Extremity Veins, Left @ None @ None @ Intravascular",4180186
2786641,"Ultrasonography of Portal and Splanchnic Veins, Intravasc",4180186
2786641,Imaging @ Veins @ Ultrasonography @ Portal and Splanchnic Veins @ None @ None @ Intravascular,4180186
3029447,Hosp Note,4180186
3029447,DOC.ONT; Document; Encounter; Evaluation and management; Evaluation and management note; Finding; Findings; Hosp; Inpatient; notes; Point in time; Random; Visit note,4180186
3029447,记录:发现:时间点:医院:文档型:{角色},4182948
3030043,Hosp Progress note,4180186
3030043,DOC.ONT; Document; Encounter; Evaluation and management; Evaluation and management note; Finding; Findings; Hosp; Inpatient; notes; Point in time; Random; subsequent evaluation; subsequent visit evaluation; Visit note,4180186
3030043,病程记录:发现:时间点:医院:文档型:{角色},4182948
3039328,ADMIN; DOC.ADMIN; Document; Finding; Findings; Hosp; Point in time; Random,4180186
3039328,医院床位附件:发现:时间点:^患者:文档型,4182948
3661524,Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery (disorder),4180186
3661524,Acute STEMI (ST elevation myocardial infarction) due to septal branch of anterior descending branch of left coronary artery occlusion,4180186
3661644,Acute STEMI (ST elevation myocardial infarction) due to AM (acute marginal) branch of RCA (right coronary artery) occlusion,4180186
3661644,Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery (disorder),4180186
3661700,Sirolimus 140 microgram/cm2 drug eluting stent (product),4180186
4083412,Seen in hospital outpatient department (finding),4180186
4084992,Listed for admission to hospital (finding),4180186
4085683,Fear of hospitals (finding),4180186
4138036,Transluminal intracardiac echocardiography (procedure),4180186
4138933,Admit to intensive care unit,4180186
4138933,ICU - Admission to intensive care unit,4180186
4138933,Admission to intensive care unit (procedure),4180186
4138933,Admit to ITU,4180186
4141859,Referral to hospital dietitian,4180186
4141859,Referral to hospital-based dietitian (procedure),4180186
4148497,PICU - Pediatric intensive care unit,4180186
4148497,Paediatric ITU,4180186
4148497,Pediatric intensive care unit (environment),4180186
4148497,Paediatric intensive care unit,4180186
4148497,Pediatric ITU,4180186
4148497,PICU - Paediatric intensive care unit,4180186
