concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
38004275,38004276,Subsumes,2019-02-01,2099-12-31,
38004291,38004288,Is a,2019-02-01,2099-12-31,
42739401,42739401,Mapped from,2017-11-06,2099-12-31,
42739401,42739401,Maps to,2017-11-06,2099-12-31,
4184832,42894698,Subsumes,1970-01-01,2099-12-31,
4268930,2313871,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4334808,2211763,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
44511272,44511272,Maps to,1970-01-01,2099-12-31,
2788411,4098215,Is a,1970-01-01,2099-12-31,
35614203,36714929,Is a,2018-07-31,2099-12-31,
2110336,2110336,Mapped from,1970-01-01,2099-12-31,
2786045,2786045,Mapped from,2014-04-22,2099-12-31,
38004287,38004287,Maps to,1970-01-01,2099-12-31,
4031850,4184832,Is a,2011-07-31,2099-12-31,
4052488,4052488,Maps to,1970-01-01,2099-12-31,
35611571,35611571,Mapped from,2018-07-31,2099-12-31,
42894653,4184832,Is a,1970-01-01,2099-12-31,
4189164,4189164,Mapped from,1970-01-01,2099-12-31,
46273020,46273020,Mapped from,2015-07-31,2099-12-31,
3661700,3661700,Mapped from,2020-07-31,2099-12-31,
2786064,2786064,Mapped from,2014-04-22,2099-12-31,
2786064,2786064,Maps to,2014-04-22,2099-12-31,
35614247,35614247,Mapped from,2018-07-31,2099-12-31,
4160720,4160720,Maps to,2009-01-31,2099-12-31,
4232252,4232252,Mapped from,2009-01-31,2099-12-31,
4295146,2514411,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4184832,42894475,Subsumes,1970-01-01,2099-12-31,
4151632,2313913,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
2788619,2788619,Mapped from,2014-04-22,2099-12-31,
2036466515,40769125,Maps to,1970-01-01,2099-12-31,
2016541353,2313870,Maps to,1970-01-01,2099-12-31,
2016295826,2313881,Maps to,1970-01-01,2099-12-31,
2016592808,4335824,Maps to,1970-01-01,2099-12-31,
2016713181,2313871,Maps to,1970-01-01,2099-12-31,
2032361834,4230911,Maps to,1970-01-01,2099-12-31,
2016256474,4230911,Maps to,1970-01-01,2099-12-31,
2016132652,4230911,Maps to,1970-01-01,2099-12-31,
2016903279,4230911,Maps to,1970-01-01,2099-12-31,
2016558408,4335825,Maps to,1970-01-01,2099-12-31,
2016869333,2313869,Maps to,1970-01-01,2099-12-31,
2016795690,2313880,Maps to,1970-01-01,2099-12-31,
44828529,44824999,Is a,2014-10-01,2099-12-31,
45586574,36712982,Maps to,2020-04-02,2099-12-31,
37311810,2785853,Subsumes,1970-01-01,2099-12-31,
4230911,44809812,Subsumes,2019-07-31,2099-12-31,
42894601,42894601,Mapped from,2016-05-18,2099-12-31,
2786044,37311810,Is a,1970-01-01,2099-12-31,
42535579,42535579,Maps to,2018-01-31,2099-12-31,
4203445,4230911,Is a,2011-07-31,2099-12-31,
42894652,42894652,Mapped from,2016-05-18,2099-12-31,
4184832,42894474,Subsumes,1970-01-01,2099-12-31,
44816484,44816484,Maps to,2014-04-15,2099-12-31,
45533436,1569128,Is a,2016-03-25,2099-12-31,
2313799,2313799,Maps to,1970-01-01,2099-12-31,
4088769,4088769,Mapped from,1970-01-01,2099-12-31,
42894714,4184832,Is a,1970-01-01,2099-12-31,
4225903,4225903,Maps to,1970-01-01,2099-12-31,
2725470,2725470,Mapped from,2014-04-22,2099-12-31,
2725964,2725964,Mapped from,2014-04-22,2099-12-31,
3661646,46270163,Is a,2020-07-31,2099-12-31,
2788631,4098215,Is a,1970-01-01,2099-12-31,
3051031,3051031,Maps to,1970-01-01,2099-12-31,
2110331,8715,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
4181025,44511271,Subsumes,2018-08-29,2099-12-31,
4230911,2786059,Subsumes,1970-01-01,2099-12-31,
3661520,3661520,Maps to,2020-07-31,2099-12-31,
3195796,3195796,Mapped from,2019-08-16,2099-12-31,
4184832,42894668,Subsumes,1970-01-01,2099-12-31,
44835459,44826183,Subsumes,2014-10-01,2099-12-31,
4184832,42894717,Subsumes,1970-01-01,2099-12-31,
4098215,2786416,Subsumes,1970-01-01,2099-12-31,
2017038911,4230911,Maps to,1970-01-01,2099-12-31,
2043561136,2514408,Maps to,1970-01-01,2099-12-31,
2033177662,4230911,Maps to,1970-01-01,2099-12-31,
2016056344,2313867,Maps to,1970-01-01,2099-12-31,
2016190761,2313872,Maps to,1970-01-01,2099-12-31,
2016786835,4019824,Maps to,1970-01-01,2099-12-31,
2016940418,2313882,Maps to,1970-01-01,2099-12-31,
2032585566,4230911,Maps to,1970-01-01,2099-12-31,
2043549552,2313883,Maps to,1970-01-01,2099-12-31,
2017051478,4296653,Maps to,1970-01-01,2099-12-31,
38004285,38004285,Mapped from,1970-01-01,2099-12-31,
4203130,2514412,SNOMED cat - CPT4,1980-01-01,2099-12-31,
35614222,35614251,Subsumes,2018-07-31,2099-12-31,
8964,9202,Is a,1970-01-01,2099-12-31,
4184832,42894686,Subsumes,1970-01-01,2099-12-31,
45769224,45769224,Mapped from,2015-01-31,2099-12-31,
2725924,4184832,Is a,1970-01-01,2099-12-31,
37016900,37016900,Maps to,2016-01-31,2099-12-31,
2211766,2211766,Maps to,1970-01-01,2099-12-31,
2725907,2725907,Mapped from,2014-04-22,2099-12-31,
4329506,4329506,Mapped from,2009-01-31,2099-12-31,
42894594,4184832,Is a,1970-01-01,2099-12-31,
43533354,43533354,Mapped from,2013-08-28,2099-12-31,
2786060,2786060,Mapped from,2014-04-22,2099-12-31,
2725970,2725970,Maps to,2014-04-22,2099-12-31,
2788613,2788613,Maps to,2014-04-22,2099-12-31,
4332878,4332878,Maps to,1970-01-01,2099-12-31,
35614203,35614203,Maps to,2018-07-31,2099-12-31,
4184832,42894647,Subsumes,1970-01-01,2099-12-31,
4184832,42894600,Subsumes,1970-01-01,2099-12-31,
3190422,3190422,Mapped from,2019-08-16,2099-12-31,
46270162,3661520,Subsumes,2020-07-31,2099-12-31,
2017026782,2313871,Maps to,1970-01-01,2099-12-31,
2016276980,4006788,Maps to,1970-01-01,2099-12-31,
2035868641,2313869,Maps to,1970-01-01,2099-12-31,
2017007088,2313879,Maps to,1970-01-01,2099-12-31,
2043838778,8715,Maps to,1970-01-01,2099-12-31,
2016995211,2313869,Maps to,1970-01-01,2099-12-31,
2016945864,2313872,Maps to,1970-01-01,2099-12-31,
35614204,36714929,Is a,2018-07-31,2099-12-31,
35614229,35614229,Mapped from,2018-07-31,2099-12-31,
3190422,4006788,Is a,1970-01-01,2099-12-31,
2787593,4098215,Is a,1970-01-01,2099-12-31,
42894706,42894706,Mapped from,2016-05-18,2099-12-31,
4006788,3190422,Subsumes,1970-01-01,2099-12-31,
37016900,37016900,Mapped from,2016-01-31,2099-12-31,
4098215,2787581,Subsumes,1970-01-01,2099-12-31,
35614199,36714929,Is a,2018-07-31,2099-12-31,
2725966,2725966,Maps to,2014-04-22,2099-12-31,
38004280,38004280,Mapped from,1970-01-01,2099-12-31,
4161776,4161776,Maps to,2009-01-31,2099-12-31,
4184832,42894606,Subsumes,1970-01-01,2099-12-31,
4184832,42894608,Subsumes,1970-01-01,2099-12-31,
2616265,2616265,Mapped from,1970-01-01,2099-12-31,
2725479,2725479,Mapped from,2014-04-22,2099-12-31,
2786065,2786065,Maps to,2014-04-22,2099-12-31,
2725479,4184832,Is a,1970-01-01,2099-12-31,
2787573,2787573,Maps to,2014-04-22,2099-12-31,
2725956,4184832,Is a,1970-01-01,2099-12-31,
42894686,4184832,Is a,1970-01-01,2099-12-31,
42894702,4184832,Is a,1970-01-01,2099-12-31,
2514410,8715,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4230911,2786066,Subsumes,1970-01-01,2099-12-31,
4019824,2313877,SNOMED cat - CPT4,1980-01-01,2099-12-31,
2016745990,4019824,Maps to,1970-01-01,2099-12-31,
2016779369,45773079,Maps to,1970-01-01,2099-12-31,
2043556738,2514406,Maps to,1970-01-01,2099-12-31,
2016300040,2313869,Maps to,1970-01-01,2099-12-31,
2016884734,46270163,Maps to,1970-01-01,2099-12-31,
2016316050,2313867,Maps to,1970-01-01,2099-12-31,
2016183004,4230911,Maps to,1970-01-01,2099-12-31,
2016814253,45773079,Maps to,1970-01-01,2099-12-31,
2016931084,4335825,Maps to,1970-01-01,2099-12-31,
2016284574,4283892,Maps to,1970-01-01,2099-12-31,
2016576915,3039328,Maps to,1970-01-01,2099-12-31,
2016381754,4019824,Maps to,1970-01-01,2099-12-31,
2016612690,2313869,Maps to,1970-01-01,2099-12-31,
2034370971,4230911,Maps to,1970-01-01,2099-12-31,
2016192097,2313883,Maps to,1970-01-01,2099-12-31,
2017071688,4335824,Maps to,1970-01-01,2099-12-31,
42894615,42894615,Maps to,2016-05-18,2099-12-31,
36713465,40482735,Is a,2017-01-31,2099-12-31,
4230911,2786054,Subsumes,1970-01-01,2099-12-31,
42894665,4184832,Is a,1970-01-01,2099-12-31,
40769125,40769125,Mapped from,2011-06-16,2099-12-31,
8809,8809,Maps to,1970-01-01,2099-12-31,
2725467,2725467,Mapped from,2014-04-22,2099-12-31,
2725908,2725908,Maps to,2014-04-22,2099-12-31,
2785851,2785851,Maps to,2014-04-22,2099-12-31,
38004290,38004290,Maps to,1970-01-01,2099-12-31,
45562340,46270162,Maps to,2020-01-01,2099-12-31,
2725962,2725962,Mapped from,2014-04-22,2099-12-31,
4184832,42894621,Subsumes,1970-01-01,2099-12-31,
43531439,43531439,Maps to,2013-07-31,2099-12-31,
2001502,4031850,Maps to,2018-06-25,2099-12-31,
44786514,44786514,Maps to,2014-01-01,2099-12-31,
581383,581383,Maps to,1970-01-01,2099-12-31,
3030043,3030043,Maps to,1970-01-01,2099-12-31,
4184832,42894620,Subsumes,1970-01-01,2099-12-31,
42894483,4184832,Is a,1970-01-01,2099-12-31,
2001506,44789455,Maps to,2020-11-17,2099-12-31,
2313872,4019824,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2720560,2720560,Mapped from,1970-01-01,2099-12-31,
3042905,3042905,Mapped from,2006-05-02,2099-12-31,
8809,32036,Is a,1970-01-01,2099-12-31,
2016651302,2313871,Maps to,1970-01-01,2099-12-31,
2016774757,2313869,Maps to,1970-01-01,2099-12-31,
2016094152,4019824,Maps to,1970-01-01,2099-12-31,
2016052302,4161462,Maps to,1970-01-01,2099-12-31,
2043568476,2514405,Maps to,1970-01-01,2099-12-31,
2043551582,2313867,Maps to,1970-01-01,2099-12-31,
4230911,4202441,Subsumes,2011-07-31,2099-12-31,
42894675,4184832,Is a,1970-01-01,2099-12-31,
42894706,42894706,Maps to,2016-05-18,2099-12-31,
4184832,2725900,Subsumes,1970-01-01,2099-12-31,
42739676,42739676,Maps to,2014-10-10,2099-12-31,
4098215,2786620,Subsumes,1970-01-01,2099-12-31,
709890,709890,Maps to,2020-05-04,2099-12-31,
2788411,2788411,Maps to,2014-04-22,2099-12-31,
43527996,43527996,Mapped from,2013-05-08,2099-12-31,
42894469,42894469,Maps to,2016-05-18,2099-12-31,
4270024,4270024,Maps to,1970-01-01,2099-12-31,
44805204,44805204,Mapped from,2014-04-01,2099-12-31,
761736,761736,Mapped from,2018-01-31,2099-12-31,
4331514,4331514,Maps to,2009-01-31,2099-12-31,
2313883,4335825,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
3661502,3661520,Is a,2020-07-31,2099-12-31,
2313870,4211674,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
4147613,4147613,Mapped from,1970-01-01,2099-12-31,
38004288,38004288,Maps to,1970-01-01,2099-12-31,
42894595,42894595,Maps to,2016-05-18,2099-12-31,
4308794,4308794,Maps to,1970-01-01,2099-12-31,
4296653,604430,Subsumes,2022-01-28,2099-12-31,
2032868277,4230911,Maps to,1970-01-01,2099-12-31,
2016141810,2313882,Maps to,1970-01-01,2099-12-31,
2016882664,4230911,Maps to,1970-01-01,2099-12-31,
2016577803,4305721,Maps to,1970-01-01,2099-12-31,
2016350466,2313882,Maps to,1970-01-01,2099-12-31,
2016301291,4230911,Maps to,1970-01-01,2099-12-31,
2033192897,4283892,Maps to,1970-01-01,2099-12-31,
2016400992,2313869,Maps to,1970-01-01,2099-12-31,
35614210,36714929,Is a,2018-07-31,2099-12-31,
42894587,42894587,Mapped from,2016-05-18,2099-12-31,
2787591,4098215,Is a,1970-01-01,2099-12-31,
42894630,4184832,Is a,1970-01-01,2099-12-31,
4184832,42894591,Subsumes,1970-01-01,2099-12-31,
44824998,36713466,Maps to,2020-07-15,2099-12-31,
2725911,2725911,Mapped from,2014-04-22,2099-12-31,
2788609,2788609,Mapped from,2014-04-22,2099-12-31,
46273020,4334808,Is a,2015-07-31,2099-12-31,
42894611,4184832,Is a,1970-01-01,2099-12-31,
8546,8546,Maps to,1970-01-01,2099-12-31,
4151632,2313799,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
2725927,2725927,Mapped from,2014-04-22,2099-12-31,
2786050,4230911,Is a,1970-01-01,2099-12-31,
35614200,35614200,Maps to,2018-07-31,2099-12-31,
43020942,4334808,Is a,2013-01-31,2099-12-31,
2788617,2788617,Mapped from,2014-04-22,2099-12-31,
4147710,4147710,Maps to,1970-01-01,2099-12-31,
4149943,4149943,Maps to,1970-01-01,2099-12-31,
2787579,4098215,Is a,1970-01-01,2099-12-31,
45766151,45766151,Mapped from,2015-01-31,2099-12-31,
42894705,4184832,Is a,1970-01-01,2099-12-31,
4161943,4161943,Mapped from,1970-01-01,2099-12-31,
35614238,35614238,Maps to,2018-07-31,2099-12-31,
4006788,4006788,Maps to,1970-01-01,2099-12-31,
2107213,4184832,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
8715,2110336,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
2725915,4184832,Is a,1970-01-01,2099-12-31,
4184832,42894655,Subsumes,1970-01-01,2099-12-31,
2725955,4184832,Is a,1970-01-01,2099-12-31,
42894676,42894676,Mapped from,2016-05-18,2099-12-31,
2017089247,4019824,Maps to,1970-01-01,2099-12-31,
2016240770,2313869,Maps to,1970-01-01,2099-12-31,
2016630804,4230911,Maps to,1970-01-01,2099-12-31,
2016603217,4335824,Maps to,1970-01-01,2099-12-31,
2016561268,4161462,Maps to,1970-01-01,2099-12-31,
2016465608,4230911,Maps to,1970-01-01,2099-12-31,
2016947494,4019824,Maps to,1970-01-01,2099-12-31,
2043564587,2313872,Maps to,1970-01-01,2099-12-31,
2016209523,2313883,Maps to,1970-01-01,2099-12-31,
35614225,36714929,Is a,2018-07-31,2099-12-31,
42894481,42894481,Maps to,2016-05-18,2099-12-31,
43020460,3661524,Subsumes,2020-07-31,2099-12-31,
42894621,42894621,Maps to,2016-05-18,2099-12-31,
38004282,38004282,Mapped from,1970-01-01,2099-12-31,
2001500,2001500,Maps to,1970-01-01,2099-12-31,
38003109,38003109,Mapped from,1970-01-01,2099-12-31,
2313869,2313869,Mapped from,2009-04-06,2099-12-31,
4173614,4308014,Has interprets,2011-07-31,2099-12-31,
4184832,4184832,Mapped from,1970-01-01,2099-12-31,
2213536,2213536,Mapped from,2017-11-06,2099-12-31,
2725913,2725913,Maps to,2014-04-22,2099-12-31,
43020461,46270162,Maps to,2020-03-09,2099-12-31,
2313883,4335825,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2616270,2616270,Mapped from,1970-01-01,2099-12-31,
2514407,2514407,Maps to,1970-01-01,2099-12-31,
4308014,4173614,Interprets of,2011-07-31,2099-12-31,
43533247,43531439,Is a,2018-11-27,2099-12-31,
4184832,42894712,Subsumes,1970-01-01,2099-12-31,
4151632,2313913,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4019824,2313873,SNOMED cat - CPT4,1980-01-01,2099-12-31,
2313868,2313868,Maps to,1970-01-01,2099-12-31,
2725930,2725930,Maps to,2014-04-22,2099-12-31,
2016623085,4230911,Maps to,1970-01-01,2099-12-31,
2016083954,3029447,Maps to,1970-01-01,2099-12-31,
2016586423,37019017,Maps to,1970-01-01,2099-12-31,
2016309726,2313869,Maps to,1970-01-01,2099-12-31,
2016772717,4230911,Maps to,1970-01-01,2099-12-31,
2016560893,45773079,Maps to,1970-01-01,2099-12-31,
2016144380,2313881,Maps to,1970-01-01,2099-12-31,
2043589599,2313883,Maps to,1970-01-01,2099-12-31,
2016595407,4230911,Maps to,1970-01-01,2099-12-31,
2031373670,4230911,Maps to,1970-01-01,2099-12-31,
2016677299,2313882,Maps to,1970-01-01,2099-12-31,
35607959,36714929,Using device,2018-07-31,2099-12-31,
35607668,35614215,Is a,2018-07-31,2099-12-31,
42894715,4184832,Is a,1970-01-01,2099-12-31,
32254,8717,Is a,2019-02-01,2099-12-31,
42894651,4184832,Is a,1970-01-01,2099-12-31,
581383,32037,Is a,1970-01-01,2099-12-31,
44786405,44786405,Mapped from,2014-01-01,2099-12-31,
35614245,35614216,Is a,2018-07-31,2099-12-31,
36715437,36715437,Maps to,2017-01-31,2099-12-31,
2725913,4184832,Is a,1970-01-01,2099-12-31,
2514404,2514404,Mapped from,1970-01-01,2099-12-31,
2514413,2514413,Mapped from,1970-01-01,2099-12-31,
4151632,2313799,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4184832,42894685,Subsumes,1970-01-01,2099-12-31,
2786066,2786066,Mapped from,2014-04-22,2099-12-31,
35614213,35614213,Maps to,2018-07-31,2099-12-31,
35614210,35614210,Maps to,2018-07-31,2099-12-31,
35614225,35614225,Maps to,2018-07-31,2099-12-31,
4098215,2787597,Subsumes,1970-01-01,2099-12-31,
4216130,3655776,Subsumes,2020-07-31,2099-12-31,
4308014,4308794,Interprets of,2011-07-31,2099-12-31,
4184832,4006788,Subsumes,2011-07-31,2099-12-31,
40483084,40483084,Maps to,2009-07-31,2099-12-31,
42894646,42894646,Maps to,2016-05-18,2099-12-31,
2725909,2725909,Mapped from,2014-04-22,2099-12-31,
2016948599,4296653,Maps to,1970-01-01,2099-12-31,
2016819797,4208906,Maps to,1970-01-01,2099-12-31,
2016030359,4208906,Maps to,1970-01-01,2099-12-31,
2017030388,2617453,Maps to,1970-01-01,2099-12-31,
2016149789,2722250,Maps to,1970-01-01,2099-12-31,
2016131441,2313883,Maps to,1970-01-01,2099-12-31,
2016265832,2313869,Maps to,1970-01-01,2099-12-31,
2016079822,2313883,Maps to,1970-01-01,2099-12-31,
2016330395,3044933,Maps to,1970-01-01,2099-12-31,
35614206,35614236,Subsumes,2018-07-31,2099-12-31,
581379,32037,Is a,1970-01-01,2099-12-31,
42894715,42894715,Mapped from,2016-05-18,2099-12-31,
4283892,43527908,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
42894480,42894480,Maps to,2016-05-18,2099-12-31,
45771182,45771182,Maps to,2015-01-31,2099-12-31,
8850,8850,Mapped from,1970-01-01,2099-12-31,
2725481,2725481,Maps to,2014-04-22,2099-12-31,
42894613,42894613,Mapped from,2016-05-18,2099-12-31,
2313804,4225903,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
4184832,2725480,Subsumes,1970-01-01,2099-12-31,
2725961,2725961,Mapped from,2014-04-22,2099-12-31,
3006649,3006649,Mapped from,1970-01-01,2099-12-31,
4184832,2725464,Subsumes,1970-01-01,2099-12-31,
2785855,2785855,Mapped from,2014-04-22,2099-12-31,
4178622,4178622,Mapped from,2008-01-31,2099-12-31,
35614250,35614250,Maps to,2018-07-31,2099-12-31,
4081608,4081765,Concept replaced by,2021-01-31,2099-12-31,
2313873,2313873,Mapped from,1970-01-01,2099-12-31,
2725942,4184832,Is a,1970-01-01,2099-12-31,
36715185,36715185,Maps to,2017-01-31,2099-12-31,
43533223,43533223,Mapped from,2013-08-28,2099-12-31,
43533223,43533223,Maps to,2013-08-28,2099-12-31,
2041857919,46236895,Maps to,1970-01-01,2099-12-31,
2016094119,2313870,Maps to,1970-01-01,2099-12-31,
2016848845,2313869,Maps to,1970-01-01,2099-12-31,
2031222805,4230911,Maps to,1970-01-01,2099-12-31,
2016853598,4335824,Maps to,1970-01-01,2099-12-31,
2017085195,4019824,Maps to,1970-01-01,2099-12-31,
2016346304,4161462,Maps to,1970-01-01,2099-12-31,
2016759393,2313869,Maps to,1970-01-01,2099-12-31,
2016103996,4283892,Maps to,1970-01-01,2099-12-31,
2038902157,2313883,Maps to,1970-01-01,2099-12-31,
2036060325,4230911,Maps to,1970-01-01,2099-12-31,
2016134699,4283892,Maps to,1970-01-01,2099-12-31,
44833089,36713074,Maps to,2020-07-15,2099-12-31,
42894673,42894673,Maps to,2016-05-18,2099-12-31,
4184832,42894471,Subsumes,1970-01-01,2099-12-31,
4184832,2725914,Subsumes,1970-01-01,2099-12-31,
42894708,42894708,Maps to,2016-05-18,2099-12-31,
2725925,2725925,Maps to,2014-04-22,2099-12-31,
38004277,38004277,Maps to,1970-01-01,2099-12-31,
40484248,40484248,Maps to,2010-07-31,2099-12-31,
2786051,2786051,Maps to,2014-04-22,2099-12-31,
4184832,42894619,Subsumes,1970-01-01,2099-12-31,
42740179,42740179,Mapped from,2014-10-10,2099-12-31,
42894655,42894655,Mapped from,2016-05-18,2099-12-31,
35611570,4296653,Is a,2018-07-31,2099-12-31,
42894478,42894478,Maps to,2016-05-18,2099-12-31,
42894588,42894588,Maps to,2016-05-18,2099-12-31,
3661700,3661700,Maps to,2020-07-31,2099-12-31,
2313914,4017921,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
3039328,3039328,Mapped from,2008-03-26,2099-12-31,
4253187,4253187,Maps to,1970-01-01,2099-12-31,
4174241,4308014,Has interprets,2011-07-31,2099-12-31,
4334808,4230911,Is a,2011-07-31,2099-12-31,
4184832,2725924,Subsumes,1970-01-01,2099-12-31,
4184832,42894714,Subsumes,1970-01-01,2099-12-31,
2725949,4184832,Is a,1970-01-01,2099-12-31,
4296653,37395582,Value mapped from,2022-06-05,2099-12-31,
2016036713,8715,Maps to,1970-01-01,2099-12-31,
2016592634,2313882,Maps to,1970-01-01,2099-12-31,
2016690305,2313881,Maps to,1970-01-01,2099-12-31,
2016273200,4230911,Maps to,1970-01-01,2099-12-31,
2016598717,2313871,Maps to,1970-01-01,2099-12-31,
2016325516,4230911,Maps to,1970-01-01,2099-12-31,
2016240051,2313880,Maps to,1970-01-01,2099-12-31,
45767945,37018743,Subsumes,2016-01-31,2099-12-31,
4230911,4305021,Subsumes,2011-07-31,2099-12-31,
42894718,4184832,Is a,1970-01-01,2099-12-31,
4098215,2788609,Subsumes,1970-01-01,2099-12-31,
581478,581478,Mapped from,1970-01-01,2099-12-31,
2725465,4184832,Is a,1970-01-01,2099-12-31,
43527994,43527994,Mapped from,2013-05-08,2099-12-31,
2725941,4184832,Is a,1970-01-01,2099-12-31,
8715,8715,Mapped from,1970-01-01,2099-12-31,
2786057,2786057,Mapped from,2014-04-22,2099-12-31,
1314486,1314486,Mapped from,2016-11-17,2099-12-31,
2725952,2725952,Maps to,2014-04-22,2099-12-31,
2786048,2786048,Mapped from,2014-04-22,2099-12-31,
581384,9201,Is a,1970-01-01,2099-12-31,
4292071,4230911,Has asso proc,2011-07-31,2099-12-31,
4138036,43022021,Subsumes,2013-01-31,2099-12-31,
4335825,43021737,Subsumes,2013-01-31,2099-12-31,
42894677,4184832,Is a,1970-01-01,2099-12-31,
4178148,4283892,Is a,2011-07-31,2099-12-31,
40483084,40483101,Subsumes,2011-07-31,2099-12-31,
2016215551,4019824,Maps to,1970-01-01,2099-12-31,
2016199626,4230911,Maps to,1970-01-01,2099-12-31,
2016626468,4335824,Maps to,1970-01-01,2099-12-31,
2016308252,4084945,Maps to,1970-01-01,2099-12-31,
2016980106,2722250,Maps to,1970-01-01,2099-12-31,
2016812046,4335824,Maps to,1970-01-01,2099-12-31,
2043560368,2313882,Maps to,1970-01-01,2099-12-31,
2016815430,4283892,Maps to,1970-01-01,2099-12-31,
46270162,3661524,Subsumes,2020-07-31,2099-12-31,
4006788,2313811,SNOMED cat - CPT4,1980-01-01,2099-12-31,
42894664,42894664,Maps to,2016-05-18,2099-12-31,
8715,2111099,SNOMED cat - CPT4,1980-01-01,2099-12-31,
35614219,35614248,Subsumes,2018-07-31,2099-12-31,
4230911,2786063,Subsumes,1970-01-01,2099-12-31,
763903,763903,Maps to,2018-01-31,2099-12-31,
36714929,35614218,Subsumes,2018-07-31,2099-12-31,
38003097,38003097,Mapped from,1970-01-01,2099-12-31,
2617460,2617460,Mapped from,1970-01-01,2099-12-31,
8715,2110332,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
2725900,2725900,Maps to,2014-04-22,2099-12-31,
2725910,2725910,Mapped from,2014-04-22,2099-12-31,
4084945,4084945,Mapped from,1970-01-01,2099-12-31,
35614239,35614239,Mapped from,2018-07-31,2099-12-31,
2786052,2786052,Maps to,2014-04-22,2099-12-31,
4147613,4147613,Maps to,1970-01-01,2099-12-31,
4283892,4283892,Mapped from,1970-01-01,2099-12-31,
42894470,4184832,Is a,1970-01-01,2099-12-31,
2016684536,4270024,Maps to,1970-01-01,2099-12-31,
2016857226,4230911,Maps to,1970-01-01,2099-12-31,
2016129039,4230911,Maps to,1970-01-01,2099-12-31,
2016955632,4230911,Maps to,1970-01-01,2099-12-31,
2016113728,4283892,Maps to,1970-01-01,2099-12-31,
2016891058,2313802,Maps to,1970-01-01,2099-12-31,
2016067596,4335824,Maps to,1970-01-01,2099-12-31,
3661504,3661520,Is a,2020-07-31,2099-12-31,
4250325,4230911,Is a,2011-07-31,2099-12-31,
4184832,2725921,Subsumes,1970-01-01,2099-12-31,
4230911,2785855,Subsumes,1970-01-01,2099-12-31,
4184832,2725467,Subsumes,1970-01-01,2099-12-31,
2313872,4211674,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
2725477,4184832,Is a,1970-01-01,2099-12-31,
2786056,4334807,Is a,1970-01-01,2099-12-31,
42894467,4184832,Is a,1970-01-01,2099-12-31,
2725933,2725933,Mapped from,2014-04-22,2099-12-31,
46270160,4296653,Is a,2015-07-31,2099-12-31,
2514408,2514408,Mapped from,1970-01-01,2099-12-31,
4019824,4019824,Maps to,1970-01-01,2099-12-31,
4142589,4142589,Maps to,1970-01-01,2099-12-31,
4181025,4181025,Mapped from,2008-01-31,2099-12-31,
4216774,4216774,Maps to,1970-01-01,2099-12-31,
43533248,4337739,Is a,2018-11-27,2099-12-31,
4296653,46274044,Subsumes,2015-07-31,2099-12-31,
4184832,42894604,Subsumes,1970-01-01,2099-12-31,
4184832,2725917,Subsumes,1970-01-01,2099-12-31,
40483084,40482735,Is a,2012-01-31,2099-12-31,
2016998713,2313872,Maps to,1970-01-01,2099-12-31,
2016441255,2313867,Maps to,1970-01-01,2099-12-31,
2017091277,4230911,Maps to,1970-01-01,2099-12-31,
2031270569,43533339,Maps to,1970-01-01,2099-12-31,
2016651666,4019824,Maps to,1970-01-01,2099-12-31,
2016745511,4283892,Maps to,1970-01-01,2099-12-31,
2016256240,4335824,Maps to,1970-01-01,2099-12-31,
2016136670,4230911,Maps to,1970-01-01,2099-12-31,
2016078856,4230911,Maps to,1970-01-01,2099-12-31,
2016877990,2313882,Maps to,1970-01-01,2099-12-31,
2016458804,4334807,Maps to,1970-01-01,2099-12-31,
2016422176,4283892,Maps to,1970-01-01,2099-12-31,
2016461212,2313880,Maps to,1970-01-01,2099-12-31,
37018743,37018743,Mapped from,2016-01-31,2099-12-31,
42739014,42739014,Maps to,2017-11-06,2099-12-31,
44511269,44511269,Maps to,1970-01-01,2099-12-31,
3655776,3655776,Mapped from,2020-07-31,2099-12-31,
8870,8870,Maps to,1970-01-01,2099-12-31,
2787581,2787581,Maps to,2014-04-22,2099-12-31,
44809812,4230911,Is a,2019-07-31,2099-12-31,
2725959,2725959,Mapped from,2014-04-22,2099-12-31,
42894686,42894686,Mapped from,2016-05-18,2099-12-31,
